1:IF #|#|#|#|#,0.435|#|0.609,#|#|#|#|#|#|#,-0.5155000000000001| THEN  0 With Confidence=1.0 and Coverage=0.44444445
2:IF #|#|#|#,-4.4955|#|#|-0.2855,1.166|#|#|#|#|#|#| THEN  9 With Confidence=1.0 and Coverage=0.39506173
3:IF #|#|#|#|3.6790000000000003,#|#|#|#|#|#|0.4575,#|#|#| THEN  7 With Confidence=1.0 and Coverage=0.37037036
4:IF #|#|#|-2.3265000000000002,#|1.616,3.3325|#|-0.2865,1.1604999999999999|#|#|#|#|#|#| THEN  3 With Confidence=1.0 and Coverage=0.3580247
5:IF #|#|#|-3.3200000000000003,-2.8245|2.787,#|-1.1415,#|#|#|#|#|#|#|-1.137,0.621| THEN  6 With Confidence=1.0 and Coverage=0.27160493
6:IF #|#|#|-5.0535,-4.7725|#|#|#|#|#|#|#|#|#| THEN  9 With Confidence=1.0 and Coverage=0.25925925
7:IF #|#|#|-3.3200000000000003,-2.9515000000000002|2.8155,#|#|#|#|#|#|0.4485,#|#|#| THEN  6 With Confidence=1.0 and Coverage=0.19753087
8:IF #|#|#|-3.7025,-2.8175|#|#|#|0.534,#|#,0.8454999999999999|#|#|#|#| THEN  1 With Confidence=1.0 and Coverage=0.19753087
9:IF #|#|#|-2.293,-1.8235000000000001|0.4865,1.1179999999999999|#|#|#|#|#|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.18518518
10:IF #|#|#|-4.380000000000001,-2.903|1.3665,1.8725|#|-0.3675,1.0405|#|#|#|#|#|#,-0.5155000000000001| THEN  10 With Confidence=1.0 and Coverage=0.18518518
11:IF #|#|#|#|0.4605,0.928|#|#|0.5275000000000001,#|#|#|#|#|#| THEN  1 With Confidence=1.0 and Coverage=0.17283951
12:IF #|#|#|-3.708,-3.2085|#|#|0.2485,0.5145|#|#|#|#|#|-1.137,0.647| THEN  10 With Confidence=1.0 and Coverage=0.13580246
13:IF #|#|#|-3.31,-2.8245|#|#|#|#|#|#|#|0.762,#|#| THEN  6 With Confidence=1.0 and Coverage=0.12345679
14:IF #|#|#|#|#|1.1164999999999998,#|#|#|#|#|#|#|#| THEN  0 With Confidence=1.0 and Coverage=0.11111111
15:IF #|#|#|-4.147,-4.076499999999999|#|#|#|#|#|#|#|#|#,-0.5195000000000001| THEN  8 With Confidence=1.0 and Coverage=0.09876543
16:IF #|#|#|-4.1434999999999995,-4.076499999999999|#|#|#|#|#|#|0.3885,0.742|#|#| THEN  8 With Confidence=1.0 and Coverage=0.09876543
17:IF #|#|#|-3.306,-2.8245|#|#|#|#|0.4175,0.8354999999999999|#|#|#|0.751,0.8605| THEN  5 With Confidence=1.0 and Coverage=0.09876543
18:IF #|8.5,10.5|#|-2.8019999999999996,-2.7375|#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.074074075
19:IF #|#|#|-2.8175,-2.754|#|#|#,0.056|#|#|#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.074074075
20:IF #|#|#|-3.315,-3.2675|#|#|#|#|0.3445,0.7555000000000001|#|#|#|#| THEN  10 With Confidence=1.0 and Coverage=0.061728396
21:IF #|#|#|-3.31,-3.2635|#|#|0.3045,1.004|#|#|#|#|#|#| THEN  10 With Confidence=1.0 and Coverage=0.061728396
22:IF #|#|#|-1.085,#|#|#|#|#|#|#|#|#|#| THEN  1 With Confidence=1.0 and Coverage=0.049382716
23:IF #|#|#|-2.3585000000000003,-2.028|#|#|#|#|#|#|#|0.3395,#|#| THEN  5 With Confidence=1.0 and Coverage=0.049382716
24:IF #|#|#|-5.0535,-4.3745|#|#|#|#,-0.0625|#|#|#|#|#| THEN  9 With Confidence=0.9705882 and Coverage=0.4074074
25:IF #|#|#|-2.7035,#|0.40700000000000003,1.3515000000000001|#|#|-0.0265,#|#|#|#|#|#| THEN  2 With Confidence=0.9677419 and Coverage=0.37037036
26:IF #|#|#|-3.9955,-2.835|#|#|#|0.571,#|#,1.2455|#|-0.5645,#|#|#| THEN  1 With Confidence=0.96428573 and Coverage=0.33333334
27:IF #|#|#|-4.0,-2.83|#|#|#|0.571,#|#,1.249|#|-0.56,#|#|#| THEN  1 With Confidence=0.96428573 and Coverage=0.33333334
28:IF #|#|#|-3.3200000000000003,-2.958|2.8155,#|#|#|#,-0.0625|#|#|#|#|#| THEN  6 With Confidence=0.96153843 and Coverage=0.30864197
29:IF #|#|#|-4.245,-3.7375|#|#|-0.376,1.0310000000000001|#|#|-0.76,0.596|#|#|#,-0.5105| THEN  8 With Confidence=0.96153843 and Coverage=0.30864197
30:IF #|#|#|-2.9684999999999997,-2.4314999999999998|2.6235,3.1045|#|#|#,-0.388|#|#|#|#|-1.108,0.651| THEN  4 With Confidence=0.96153843 and Coverage=0.30864197
31:IF #|#|#|#,-4.279|#|#|-0.3785,1.049|#|#|#|#|#|#| THEN  9 With Confidence=0.95238096 and Coverage=0.49382716
32:IF #|#|#|-4.1434999999999995,-3.8485|#|#|-0.376,1.026|#|#|#|#|#|#,-0.5215000000000001| THEN  8 With Confidence=0.95 and Coverage=0.2345679
33:IF #|#|#|#|#,0.4245|#|#|#|#|#|#|#|#,-0.5115000000000001| THEN  0 With Confidence=0.94736844 and Coverage=0.44444445
34:IF #|#|#|#|#,0.15|#|0.738,#|#|#|#|#|#|#| THEN  0 With Confidence=0.9423077 and Coverage=0.60493827
35:IF #|#|#|-3.7115,-2.8205|2.8395,#|#|#|#,-0.0655|#|-0.76,0.5925|#|#|-1.201,0.653| THEN  6 With Confidence=0.9354839 and Coverage=0.3580247
36:IF #|#|#|-3.7405,-2.9684999999999997|#|#|0.2995,1.044|#|#|#|#|#|#,-0.5105| THEN  10 With Confidence=0.93333334 and Coverage=0.17283951
37:IF #|#|#|-2.9699999999999998,-2.433|2.6285,3.1045|#|#|#,-0.388|#|#|#|#|#| THEN  4 With Confidence=0.9285714 and Coverage=0.32098764
38:IF #|#|#|-3.3114999999999997,-2.835|3.0780000000000003,#|#|#|#|#|#|#|#|#| THEN  6 With Confidence=0.9285714 and Coverage=0.16049382
39:IF #|#|#|#|#|1.0859999999999999,#|#|#|#|#|#|#|#| THEN  0 With Confidence=0.9230769 and Coverage=0.14814815
40:IF #|#|#|-2.4695,-2.3265000000000002|#|#|#|#|#|#|#|0.127,#|#| THEN  5 With Confidence=0.9230769 and Coverage=0.14814815
41:IF #|#|#|-2.8125,-2.4859999999999998|2.787,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.9230769 and Coverage=0.14814815
42:IF #|#|#|-4.245,-3.831|#|#|0.246,0.5165|#|#|#|#|#|#| THEN  8 With Confidence=0.9230769 and Coverage=0.14814815
43:IF #|#|#|-2.9185,#|0.4165,1.3415|#|#|-0.03,#|#|#|#|#|#| THEN  2 With Confidence=0.9166667 and Coverage=0.4074074
44:IF #|#|#|-2.3055000000000003,#|0.8565,2.7439999999999998|#|-0.2855,1.0135|#|#,1.2425000000000002|#|#|-0.9045000000000001,0.341|#| THEN  3 With Confidence=0.90697676 and Coverage=0.4814815
45:IF #|#|#|-4.254,-3.7185|1.616,#|#|#|#,-0.992|#|#|#|#|#,0.653| THEN  7 With Confidence=0.9 and Coverage=0.44444445
46:IF #|#|#|-3.708,-3.207|#|#|0.2485,0.5165|#|#|#|#|#|#| THEN  10 With Confidence=0.8947368 and Coverage=0.20987654
47:IF #|#|#|-4.245,-3.7405|#|#|-0.3785,0.9855|#|#|#|#|#|#,-0.5215000000000001| THEN  8 With Confidence=0.89285713 and Coverage=0.30864197
48:IF #|#|#|-3.819,-3.2085|#|#|0.3045,1.0135|-0.03,#|#|-0.76,0.5934999999999999|#|#|#| THEN  10 With Confidence=0.88 and Coverage=0.27160493
49:IF #|#|#|#|#,0.042499999999999996|#|#|#|#|#|#|#|#| THEN  0 With Confidence=0.875 and Coverage=0.60493827
50:IF #|#|#|-2.966,-2.4130000000000003|#|#|#|#|0.4105,0.7655000000000001|#|#|#,-0.341|#| THEN  5 With Confidence=0.8666667 and Coverage=0.16049382
51:IF #|#|#|-3.7375,-3.207|#|#|0.2475,0.5165|#|#|#|#|#|#| THEN  10 With Confidence=0.8636364 and Coverage=0.2345679
52:IF #|#|#|-3.6879999999999997,-2.8205|2.8449999999999998,#|#|#|#,-0.0655|#|#|#|#|-1.108,0.651| THEN  6 With Confidence=0.85365856 and Coverage=0.43209878
53:IF #|#|#|-3.3200000000000003,-2.8175|2.8155,#|#|#|#|#|#|#|#|-1.137,0.647| THEN  6 With Confidence=0.85294116 and Coverage=0.3580247
54:IF #|#|#|-2.028,#|0.8654999999999999,2.7495000000000003|#|#|#|#|#|#|#|#| THEN  3 With Confidence=0.84615386 and Coverage=0.4074074
55:IF #|#|#|-2.3099999999999996,#|#|#|#|#|#|#|0.3885,0.744|#|#| THEN  2 With Confidence=0.84210527 and Coverage=0.19753087
56:IF #|#|#|#|#,0.0805|#|#|#|#|#|#|#|#| THEN  0 With Confidence=0.83870965 and Coverage=0.6419753
