4.0, 29.0, 48.0, 5.0, 42.0, 35.0, 44.0, cp
54.0, 47.0, 48.0, 5.0, 28.0, 33.0, 42.0, cp
52.0, 36.0, 48.0, 5.0, 41.0, 28.0, 38.0, cp
25.0, 37.0, 48.0, 5.0, 41.0, 33.0, 42.0, cp
44.0, 51.0, 48.0, 5.0, 47.0, 26.0, 36.0, cp
42.0, 3.0, 48.0, 5.0, 48.0, 26.0, 36.0, cp
5.0, 51.0, 48.0, 5.0, 27.0, 23.0, 34.0, cp
34.0, 46.0, 48.0, 5.0, 52.0, 35.0, 44.0, cp
41.0, 43.0, 48.0, 5.0, 5.0, 24.0, 25.0, cp
49.0, 43.0, 48.0, 5.0, 49.0, 3.0, 4.0, cp
47.0, 28.0, 48.0, 5.0, 56.0, 2.0, 25.0, cp
29.0, 28.0, 48.0, 5.0, 5.0, 42.0, 5.0, cp
34.0, 49.0, 48.0, 5.0, 58.0, 85.0, 8.0, im
47.0, 55.0, 48.0, 5.0, 58.0, 71.0, 75.0, im
6.0, 61.0, 48.0, 5.0, 54.0, 67.0, 71.0, im
89.0, 55.0, 48.0, 5.0, 51.0, 72.0, 76.0, im
12.0, 43.0, 48.0, 5.0, 63.0, 7.0, 74.0, im
61.0, 52.0, 48.0, 5.0, 54.0, 67.0, 52.0, im
34.0, 67.0, 48.0, 5.0, 52.0, 76.0, 79.0, im
0.0, 51.0, 48.0, 5.0, 35.0, 67.0, 44.0, im
79.0, 41.0, 48.0, 5.0, 66.0, 81.0, 83.0, imU
75.0, 37.0, 48.0, 5.0, 64.0, 7.0, 74.0, imU
81.0, 52.0, 48.0, 5.0, 57.0, 78.0, 8.0, imU
79.0, 54.0, 48.0, 5.0, 5.0, 66.0, 68.0, imU
61.0, 75.0, 48.0, 5.0, 51.0, 33.0, 33.0, om
69.0, 59.0, 48.0, 5.0, 77.0, 39.0, 21.0, om
65.0, 57.0, 48.0, 5.0, 47.0, 47.0, 51.0, pp
32.0, 39.0, 48.0, 5.0, 53.0, 28.0, 38.0, pp
63.0, 86.0, 48.0, 5.0, 39.0, 47.0, 34.0, pp
69.0, 59.0, 48.0, 5.0, 46.0, 44.0, 52.0, pp
43.0, 59.0, 48.0, 5.0, 52.0, 49.0, 56.0, pp
74.0, 74.0, 48.0, 5.0, 31.0, 53.0, 52.0, pp
34.0, 45.0, 48.0, 5.0, 38.0, 24.0, 35.0, cp
4.0, 45.0, 48.0, 5.0, 38.0, 22.0, 0.0, cp

