0.56, 0.52, 0.48, 0.17, 0.5, 0.0, 0.46, 0.22, NUC
0.39, 0.44, 0.28, 0.12, 0.5, 0.0, 0.46, 0.27, ME3
0.51, 0.63, 0.3, 0.35, 0.5, 0.0, 0.53, 0.27, ME3
0.57, 0.58, 0.58, 0.35, 0.5, 0.0, 0.49, 0.22, MIT
0.47, 0.47, 0.54, 0.19, 0.5, 0.0, 0.51, 0.33, NUC
0.45, 0.5, 0.57, 0.29, 0.5, 0.0, 0.44, 0.11, CYT
0.46, 0.53, 0.47, 0.37, 0.5, 0.0, 0.51, 0.36, NUC
0.47, 0.55, 0.57, 0.17, 0.5, 0.0, 0.52, 0.66, NUC
0.23, 0.37, 0.32, 0.13, 0.5, 0.0, 0.53, 0.22, MIT
0.25, 0.48, 0.45, 0.32, 0.5, 0.0, 0.4, 0.22, CYT
0.66, 0.54, 0.53, 0.17, 0.5, 0.0, 0.54, 0.22, CYT
0.82, 0.63, 0.47, 0.18, 0.5, 0.0, 0.5, 0.22, POX
0.46, 0.44, 0.52, 0.11, 0.5, 0.0, 0.5, 0.22, CYT
0.47, 0.39, 0.5, 0.11, 0.5, 0.0, 0.49, 0.4, CYT
0.74, 0.75, 0.58, 0.47, 0.5, 0.0, 0.4, 0.35, ME2
0.66, 0.62, 0.49, 0.1, 0.5, 0.0, 0.49, 0.22, CYT
0.43, 0.35, 0.52, 0.52, 0.5, 0.0, 0.54, 0.22, MIT
0.34, 0.46, 0.57, 0.09, 0.5, 0.0, 0.55, 0.22, CYT
0.42, 0.47, 0.52, 0.41, 0.5, 0.0, 0.53, 0.32, CYT
0.69, 0.7, 0.52, 0.36, 0.5, 0.0, 0.46, 0.22, EXC
0.65, 0.65, 0.52, 0.16, 0.5, 0.0, 0.6, 0.22, CYT
0.44, 0.52, 0.41, 0.23, 0.5, 0.0, 0.51, 0.22, NUC
0.55, 0.53, 0.55, 0.46, 0.5, 0.0, 0.52, 0.22, MIT
0.54, 0.55, 0.34, 0.31, 0.5, 0.0, 0.54, 0.22, ME3
0.36, 0.68, 0.46, 0.16, 0.5, 0.0, 0.53, 0.28, NUC
0.71, 0.59, 0.48, 0.43, 0.5, 0.0, 0.59, 0.22, MIT
0.58, 0.58, 0.58, 0.49, 0.5, 0.0, 0.49, 0.26, MIT
0.47, 0.46, 0.59, 0.49, 0.5, 0.0, 0.56, 0.22, MIT
0.58, 0.56, 0.45, 0.12, 0.5, 0.0, 0.51, 0.22, NUC
0.53, 0.38, 0.66, 0.25, 0.5, 0.0, 0.43, 0.22, NUC
0.46, 0.54, 0.71, 0.15, 0.5, 0.0, 0.59, 0.22, MIT
0.45, 0.27, 0.57, 0.36, 0.5, 0.0, 0.52, 0.18, CYT
0.2, 0.26, 0.52, 0.14, 0.5, 0.0, 0.53, 0.44, CYT
0.44, 0.68, 0.45, 0.51, 0.5, 0.0, 0.52, 0.41, MIT
0.59, 0.58, 0.56, 0.21, 0.5, 0.0, 0.54, 0.33, NUC
0.53, 0.61, 0.52, 0.21, 0.5, 0.0, 0.55, 0.3, NUC
0.51, 0.55, 0.35, 0.16, 0.5, 0.0, 0.51, 0.47, ME3
0.61, 0.3, 0.59, 0.12, 0.5, 0.0, 0.49, 0.27, NUC
0.78, 0.7, 0.32, 0.23, 0.5, 0.0, 0.53, 0.22, ME1
