H, O, 1, 2, 1, 2, 2, 1, 0, 0, 0, D
S, O, 1, 3, 1, 1, 2, 1, 0, 0, 0, C
A, O, 1, 2, 1, 2, 2, 1, 4, 1, 0, E
S, O, 1, 2, 1, 2, 2, 1, 0, 0, 0, C
A, I, 1, 2, 1, 2, 2, 2, 1, 0, 0, F
A, I, 2, 2, 1, 2, 2, 1, 0, 1, 0, D
A, I, 2, 3, 1, 2, 2, 1, 2, 0, 0, E
R, O, 1, 1, 1, 2, 2, 1, 0, 0, 0, C
A, O, 1, 3, 1, 2, 2, 1, 0, 0, 0, D
S, O, 2, 2, 3, 2, 2, 1, 0, 0, 0, D
X, O, 1, 2, 1, 2, 2, 1, 0, 0, 0, B
A, I, 2, 2, 3, 2, 2, 1, 0, 0, 0, F
R, O, 1, 3, 1, 1, 2, 1, 0, 0, 0, C
X, O, 1, 3, 1, 1, 2, 1, 0, 0, 0, B
X, I, 1, 2, 1, 1, 2, 1, 0, 0, 0, B
R, O, 1, 3, 1, 1, 2, 1, 0, 0, 0, D
X, O, 1, 2, 1, 1, 2, 1, 0, 0, 0, B
K, I, 2, 3, 1, 2, 2, 1, 2, 0, 0, D
A, I, 1, 3, 1, 2, 2, 1, 0, 0, 0, D
A, I, 2, 3, 3, 2, 2, 1, 6, 0, 0, E
S, X, 1, 1, 1, 2, 2, 1, 1, 0, 0, H
A, C, 2, 2, 1, 2, 2, 1, 1, 0, 0, F
S, I, 2, 3, 1, 2, 2, 1, 0, 0, 0, E
S, X, 1, 2, 1, 1, 1, 1, 0, 0, 0, H
R, C, 2, 3, 1, 1, 2, 1, 0, 0, 0, E
K, C, 1, 3, 1, 2, 2, 2, 2, 1, 0, E
S, O, 2, 1, 1, 1, 2, 1, 0, 0, 0, C
A, O, 2, 2, 1, 2, 2, 1, 1, 0, 0, E
S, O, 1, 3, 1, 1, 2, 1, 0, 0, 0, D
R, O, 1, 3, 1, 1, 2, 1, 1, 0, 0, D
S, X, 1, 2, 1, 1, 2, 1, 0, 0, 0, H
A, I, 1, 2, 1, 2, 2, 1, 0, 0, 0, D
A, O, 2, 3, 1, 1, 2, 1, 0, 0, 0, D
X, O, 1, 3, 1, 1, 2, 1, 1, 0, 0, B
X, O, 1, 2, 1, 1, 2, 1, 0, 0, 0, B
