1:IF 48.5,78.5|#|#|#|64.5,#|#|#,53.5| THEN  om With Confidence=1.0 and Coverage=0.8888889
2:IF 71.5,75.5|#|#|#|#|32.5,48.5|#| THEN  imL With Confidence=1.0 and Coverage=0.5
3:IF 71.5,#|#|#|#|#|#|#,1.5| THEN  omL With Confidence=1.0 and Coverage=0.25
4:IF #|#|#|#|50.0,55.5|#|#,3.5| THEN  omL With Confidence=1.0 and Coverage=0.25
5:IF 78.5,83.5|#|#|#|#|#|#| THEN  imU With Confidence=1.0 and Coverage=0.21875
6:IF #,61.5|#,58.5|#|#|#|#|61.5,75.5| THEN  im With Confidence=1.0 and Coverage=0.21428572
7:IF #,78.5|#|#|#|#|#|87.5,#| THEN  im With Confidence=1.0 and Coverage=0.14285715
8:IF #|63.5,64.5|#|#|#|#|#| THEN  pp With Confidence=1.0 and Coverage=0.021276595
9:IF #,55.5|#,58.5|#|#|#|#,56.5|#,47.5| THEN  cp With Confidence=0.99019605 and Coverage=0.7890625
10:IF #,56.5|#,58.5|#|#|#|#,56.5|#,47.5| THEN  cp With Confidence=0.9809524 and Coverage=0.8046875
11:IF #,55.5|#,58.5|#|#|#|10.0,46.5|#| THEN  cp With Confidence=0.9807692 and Coverage=0.796875
12:IF #,55.5|#,58.5|#|#|#|10.0,55.5|#| THEN  cp With Confidence=0.9736842 and Coverage=0.8671875
13:IF 61.5,76.5|55.5,#|#|#|1.5,55.5|3.5,68.5|#| THEN  pp With Confidence=0.96875 and Coverage=0.65957445
14:IF #,54.5|#,58.5|#|#|#|#,57.5|#,61.5| THEN  cp With Confidence=0.96747965 and Coverage=0.9296875
15:IF #|58.5,#|#|#|#,50.0|3.5,66.5|#| THEN  pp With Confidence=0.96428573 and Coverage=0.5744681
16:IF #,60.0|#,58.5|#|#|#|10.0,56.5|#| THEN  cp With Confidence=0.9583333 and Coverage=0.8984375
17:IF #|#|#|#|#|10.0,35.5|#| THEN  cp With Confidence=0.95348835 and Coverage=0.640625
18:IF #,61.5|#,58.5|#|#|#|#,56.5|#,61.5| THEN  cp With Confidence=0.9398496 and Coverage=0.9765625
19:IF 9.0,55.5|#|#|#|#|56.5,#|#| THEN  im With Confidence=0.93939394 and Coverage=0.44285715
20:IF 62.5,74.5|#|#|#|#,51.5|3.5,57.5|#| THEN  pp With Confidence=0.9375 and Coverage=0.63829786
21:IF #|58.5,#|#|#|#,55.5|3.5,66.5|#| THEN  pp With Confidence=0.9375 and Coverage=0.63829786
22:IF 74.5,#|5.5,54.5|#|#|#|#|#| THEN  imU With Confidence=0.9375 and Coverage=0.46875
23:IF #,55.5|#,60.0|#|#|#|55.5,#|#| THEN  im With Confidence=0.9268293 and Coverage=0.54285717
24:IF #,54.5|#|#|#|#|1.5,57.5|#| THEN  cp With Confidence=0.92248064 and Coverage=0.9296875
25:IF #,62.5|#,58.5|#|#|#|#,57.5|#| THEN  cp With Confidence=0.91240877 and Coverage=0.9765625
26:IF #,56.5|#,64.5|#|#|#|55.5,#|#| THEN  im With Confidence=0.9111111 and Coverage=0.5857143
27:IF #,78.5|#|#|#|64.5,#|#|#,53.5| THEN  om With Confidence=0.8947368 and Coverage=0.9444444
28:IF 75.5,#|#|#|#|#|57.5,#|#| THEN  imU With Confidence=0.8888889 and Coverage=0.5
29:IF #,57.5|#|#|#|#|56.5,#|#| THEN  im With Confidence=0.88 and Coverage=0.62857145
30:IF #|#|#|#|#|#|85.5,#| THEN  im With Confidence=0.85714287 and Coverage=0.17142858
31:IF #|77.0,83.5|#|#|#|#|#| THEN  pp With Confidence=0.8333333 and Coverage=0.21276596
32:IF #|#,58.5|#|#|#|1.5,55.5|#| THEN  cp With Confidence=0.8246753 and Coverage=0.9921875
33:IF 58.5,#|5.5,53.5|#|#|#|71.5,#|#| THEN  imU With Confidence=0.7826087 and Coverage=0.5625
