1:IF #|#|#|#|#,3.5|#, 1|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.8546366
2:IF 6.5,#|#|#|#|#|4.5,#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.45581394
3:IF #|#|#|#|#|#|#|8.5,#|#| THEN  4 With Confidence=1.0 and Coverage=0.32093024
4:IF #|#|#,2.5|#|#|#,4.5|#|#|#| THEN  2 With Confidence=0.9942857 and Coverage=0.87218046
5:IF #|#|#,4.5|#|#|#,4.5|#|#,2.5|#| THEN  2 With Confidence=0.99191374 and Coverage=0.92230576
6:IF #|#|#|#|#| 10,#|#|#|#| THEN  4 With Confidence=0.99122804 and Coverage=0.5255814
7:IF #|#, 1|#|#|#|#|#|#|#| THEN  2 With Confidence=0.9880597 and Coverage=0.8295739
8:IF #|#|#|#|#|4.5,#|#|2.5,#|#| THEN  4 With Confidence=0.9784173 and Coverage=0.63255817
9:IF #|#|#,2.5|#|#|#|#|#|#| THEN  2 With Confidence=0.9779614 and Coverage=0.8897243
10:IF #|#|2.5,#|#|#|4.5,#|#|#|#| THEN  4 With Confidence=0.969697 and Coverage=0.74418604
11:IF 6.5,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.9694657 and Coverage=0.59069765
12:IF #|#|4.5,#|#|#|#|#|#|#| THEN  4 With Confidence=0.95731705 and Coverage=0.73023254
13:IF #|2.5,#|2.5,#|#|#|#|#|2.5,#|#| THEN  4 With Confidence=0.954023 and Coverage=0.772093

1:IF #|#|#|#|#|#|#|8.5,#|#| THEN  4 With Confidence=1.0 and Coverage=0.30697674
2:IF #,6.5|#,2.5|#|#|#|#|#,4.5|#|#| THEN  2 With Confidence=0.9944904 and Coverage=0.9047619
3:IF 6.5,#|#|#|#|#|2.5,#|#|#|#| THEN  4 With Confidence=0.9915254 and Coverage=0.54418606
4:IF #|#,2.5|#|#|#|#|#,4.5|#|#| THEN  2 With Confidence=0.9891008 and Coverage=0.9097744
5:IF #|7.5,#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.97849464 and Coverage=0.4232558
6:IF #,6.5|#|#|#,3.5|#|#,9.5|#|#|#| THEN  2 With Confidence=0.97692305 and Coverage=0.9548872
7:IF #|#|#|#|#|7.5,#|#|#|#| THEN  4 With Confidence=0.96644294 and Coverage=0.66976744
8:IF #|#|4.5,#|#|#|#|#|#|#| THEN  4 With Confidence=0.962963 and Coverage=0.7255814
