1:IF #|#|#|#|#|#,25.45|#|#,28.5| THEN  tested_negative With Confidence=1.0 and Coverage=0.18666667
2:IF #|#|#|#|#,170.5|48.099999999999994,#|#|#| THEN  tested_positive With Confidence=1.0 and Coverage=0.041493777
3:IF #|#|#|#|#|#|1.178,1.2374999999999998|#| THEN  tested_positive With Confidence=1.0 and Coverage=0.029045643
4:IF #|#,124.5|#|#|#|#,25.85|#|#| THEN  tested_negative With Confidence=0.989899 and Coverage=0.21777777
5:IF #|#,136.5|#|#|#|#,29.95|#|#,28.5| THEN  tested_negative With Confidence=0.97727275 and Coverage=0.28666666
6:IF #|165.5,#|#|#|143.0,572.5|#|#|#| THEN  tested_positive With Confidence=0.9677419 and Coverage=0.12448133
7:IF #|#|#|#|36.5,78.5|#|#|#| THEN  tested_negative With Confidence=0.962963 and Coverage=0.17333333
8:IF #|#,111.5|#|#|#|#,48.099999999999994|#|#,30.5| THEN  tested_negative With Confidence=0.9484536 and Coverage=0.40888888
9:IF #|#,117.5|#|#|#|#,52.599999999999994|#|#,28.5| THEN  tested_negative With Confidence=0.94711536 and Coverage=0.4377778
10:IF #|#,118.5|#|#|#|#,46.150000000000006|#|#,28.5| THEN  tested_negative With Confidence=0.9433962 and Coverage=0.44444445
11:IF #|#,120.5|#|#|#|#,48.099999999999994|#|#,28.5| THEN  tested_negative With Confidence=0.93636364 and Coverage=0.45777777
12:IF #|#,124.5|#|#|#|#,52.599999999999994|#|#,28.5| THEN  tested_negative With Confidence=0.9347826 and Coverage=0.47777778
13:IF #|#,127.5|#|#|#|#,46.150000000000006|#|#,28.5| THEN  tested_negative With Confidence=0.9303279 and Coverage=0.5044444
14:IF #|#,124.5|#|#|#|#|#|#,28.5| THEN  tested_negative With Confidence=0.9270386 and Coverage=0.48
15:IF #|#,123.5|#|#|#|#,45.349999999999994|#|#,30.5| THEN  tested_negative With Confidence=0.91699606 and Coverage=0.51555556
16:IF #|194.5,#|#|#|#|#|#|#| THEN  tested_positive With Confidence=0.90909094 and Coverage=0.041493777
17:IF #|#,131.5|#|#|#|#|#|#,28.5| THEN  tested_negative With Confidence=0.905303 and Coverage=0.5311111
18:IF #|165.5,#|#|#|#|29.1,45.349999999999994|#|#| THEN  tested_positive With Confidence=0.9 and Coverage=0.22406639
19:IF #|#,131.5|#|#|#|#,45.349999999999994|#|#,30.5| THEN  tested_negative With Confidence=0.89619374 and Coverage=0.57555556
20:IF #|158.5,#|#|#|#,640.0|29.1,45.349999999999994|#|#| THEN  tested_positive With Confidence=0.8955224 and Coverage=0.24896266
21:IF #|#,104.5|#|#|#|#|#|#| THEN  tested_negative With Confidence=0.89237666 and Coverage=0.4422222
22:IF #|165.5,#|#|#|#|29.1,#|#|#| THEN  tested_positive With Confidence=0.8923077 and Coverage=0.2406639
