5.8, 4.0, 1.2, 0.2, Iris-setosa
5.2, 3.4, 1.4, 0.2, Iris-setosa
5.4, 3.4, 1.5, 0.4, Iris-setosa
5.1, 3.4, 1.5, 0.2, Iris-setosa
5.0, 3.3, 1.4, 0.2, Iris-setosa
6.3, 3.3, 4.7, 1.6, Iris-versicolor
5.8, 2.7, 4.1, 1.0, Iris-versicolor
6.4, 2.9, 4.3, 1.3, Iris-versicolor
5.8, 2.6, 4.0, 1.2, Iris-versicolor
5.7, 2.8, 4.1, 1.3, Iris-versicolor
5.8, 2.8, 5.1, 2.4, Iris-virginica
7.7, 3.0, 6.1, 2.3, Iris-virginica
6.0, 3.0, 4.8, 1.8, Iris-virginica
6.3, 2.5, 5.0, 1.9, Iris-virginica
5.9, 3.0, 5.1, 1.8, Iris-virginica

