4.7, 3.2, 1.3, 0.2, Iris-setosa
4.4, 2.9, 1.4, 0.2, Iris-setosa
4.9, 3.1, 1.5, 0.1, Iris-setosa
4.8, 3.0, 1.4, 0.1, Iris-setosa
4.6, 3.2, 1.4, 0.2, Iris-setosa
7.0, 3.2, 4.7, 1.4, Iris-versicolor
6.9, 3.1, 4.9, 1.5, Iris-versicolor
5.9, 3.2, 4.8, 1.8, Iris-versicolor
5.5, 2.4, 3.7, 1.0, Iris-versicolor
5.1, 2.5, 3.0, 1.1, Iris-versicolor
6.0, 2.2, 5.0, 1.5, Iris-virginica
6.9, 3.2, 5.7, 2.3, Iris-virginica
6.2, 2.8, 4.8, 1.8, Iris-virginica
7.2, 3.0, 5.8, 1.6, Iris-virginica
6.5, 3.0, 5.2, 2.0, Iris-virginica

