0, 3, 0, -3.193, 2.026, 0.83, 0.813, -1.205, 0.036, -0.95, 0.786, 1.045, 0.21, 6
0, 3, 0, -2.058, -0.61, -1.497, 0.696, 0.072, 1.802, 0.626, 1.303, -0.192, -0.538, 0
0, 4, 1, -2.758, 2.067, -0.31, -0.543, -0.687, 0.091, 0.881, 0.172, -0.454, -0.093, 4
0, 4, 1, -2.861, 2.091, -0.411, -0.438, -0.643, 0.317, 0.817, 0.104, -0.481, -0.252, 4
0, 4, 1, -4.071, 2.754, -0.232, -0.262, 0.356, 0.694, 0.381, 0.5, -0.721, -0.859, 8
0, 4, 1, -3.128, 0.28, 0.955, 1.264, 0.753, 0.437, -0.841, -0.517, -0.473, 0.0, 1
0, 4, 1, -2.986, 2.072, -0.311, -0.083, -0.878, 0.449, 0.916, 0.082, -0.905, -0.109, 4
0, 5, 1, -4.694, 3.229, -1.153, 0.702, 0.452, 0.298, 0.454, 0.001, -0.264, -1.399, 9
0, 5, 1, -4.188, 3.229, -0.456, 1.077, -1.385, -0.104, 0.459, 0.558, 0.701, -0.32, 7
0, 5, 1, -3.594, -0.137, -0.028, 1.018, 1.069, 0.723, 0.695, -0.982, -1.433, 0.249, 0
0, 5, 1, -3.086, 1.01, -0.627, 1.508, 0.338, 0.747, -0.479, -0.323, -1.087, 0.645, 2
0, 5, 1, -2.75, 1.475, -0.848, 0.364, -0.275, 0.02, -0.003, -0.782, -0.291, 0.167, 3
0, 5, 1, -4.175, 3.32, -0.446, 0.988, -1.48, 0.133, 0.507, 0.605, 0.691, -0.462, 7
0, 5, 1, -2.656, 1.263, -0.527, 0.464, -0.612, 0.668, -0.16, 0.857, -0.416, -0.596, 5
0, 5, 1, -3.246, 2.796, -0.867, -0.205, -0.316, 0.808, 0.824, 0.062, -0.118, -0.749, 6
0, 6, 1, -4.964, 2.78, 0.474, 0.047, 0.417, -0.328, 0.334, 0.474, -1.26, -0.221, 9
0, 6, 1, -1.926, 2.172, -0.571, 0.257, -0.159, -0.493, 0.27, -0.153, -0.673, -0.005, 3
0, 6, 1, -5.02, 2.551, 0.562, -0.136, 0.531, -0.064, 0.373, 0.631, -1.407, -0.267, 9
0, 6, 1, -2.563, 2.829, -0.283, -0.368, -1.593, 0.408, 0.121, 0.933, -0.946, -0.356, 4
0, 6, 1, -4.417, 3.765, -1.225, -0.853, 0.041, 0.536, 0.885, 0.533, -0.757, -0.789, 7
0, 6, 1, -4.07, 2.254, -0.28, -0.722, 0.696, 0.683, 0.243, 0.689, -1.45, 0.19, 8
0, 6, 1, -5.158, 2.488, 1.064, -0.343, 0.352, 0.18, -0.05, 0.817, -1.308, -0.249, 9
0, 6, 1, -4.2, 2.201, -0.31, -0.392, 0.968, 0.7, -0.328, 0.129, -0.896, 0.15, 8
0, 7, 1, -5.058, 2.236, 1.381, 1.885, -0.259, -0.483, -0.562, 0.123, -0.063, 0.663, 0
