1:IF #|0100|#|#|#|#|#|#|#|#|#| THEN  H With Confidence=1.0 and Coverage=1.0
2:IF 000001|#|#|#|#|#|#|#|#|#|#| THEN  B With Confidence=1.0 and Coverage=0.99248123
3:IF 101000|#|#|#|#|#|#|01|#|#|#| THEN  F With Confidence=1.0 and Coverage=0.07692308
4:IF 101000|#|#|#|#|#|#|#|00000111|#|#| THEN  E With Confidence=1.0 and Coverage=0.07058824
5:IF 111000|#|#|#|#|#|#|#|#|00110|#| THEN  D With Confidence=1.0 and Coverage=0.013888889
6:IF #|#|#|#|#|#|#|#|#|00100|#| THEN  D With Confidence=1.0 and Coverage=0.009259259
7:IF 100100|0001|#|#|#|01|#|#|11100100|#|#| THEN  D With Confidence=0.9130435 and Coverage=0.097222224
8:IF 100100|0001|#|#|#|01|#|#|11110100|#|#| THEN  D With Confidence=0.88 and Coverage=0.10185185
9:IF 100100|0011|#|#|#|01|#|#|01110000|#|#| THEN  D With Confidence=0.88 and Coverage=0.10185185
10:IF 100000|0011|#|#|#|01|#|#|11110100|#|#| THEN  D With Confidence=0.8518519 and Coverage=0.106481485
11:IF 110010|0001|#|#|#|01|#|#|11100100|#|#| THEN  D With Confidence=0.84375 and Coverage=0.125
12:IF 011110|0010|#|#|#|#|#|#|11010101|#|#| THEN  E With Confidence=0.8125 and Coverage=0.15294118
13:IF 110010|0001|#|#|#|01|#|#|11110100|#|#| THEN  D With Confidence=0.8055556 and Coverage=0.13425925
14:IF 110000|0011|#|#|#|01|#|#|01110100|#|#| THEN  D With Confidence=0.7894737 and Coverage=0.1388889
15:IF 111110|0001|#|#|#|01|#|#|11100100|#|#| THEN  D With Confidence=0.7291667 and Coverage=0.16203703
16:IF #|0111|#|#|100|#|10|01|11111000|10000|#| THEN  F With Confidence=0.72727275 and Coverage=0.20512821
17:IF 010010|1000|#|#|#|#|#|10|11010100|10011|#| THEN  C With Confidence=0.7169811 and Coverage=0.4021164
18:IF 010010|1000|#|#|#|#|#|10|11010110|#|#| THEN  C With Confidence=0.712963 and Coverage=0.4074074
19:IF 011010|1000|#|#|101|01|#|#|01000110|10010|#| THEN  C With Confidence=0.7114094 and Coverage=0.56084657
20:IF 011010|1000|#|#|101|01|#|#|11000110|10000|#| THEN  C With Confidence=0.7105263 and Coverage=0.5714286
21:IF 010010|1000|#|#|#|#|#|#|11010110|#|#| THEN  C With Confidence=0.70642203 and Coverage=0.4074074
22:IF 011100|1000|#|#|#|01|#|#|11000100|#|#| THEN  C With Confidence=0.6981132 and Coverage=0.5873016
23:IF 110010|0001|#|010|#|#|#|#|#|#|#| THEN  D With Confidence=0.6875 and Coverage=0.25462964
24:IF 010010|1000|#|#|#|#|#|10|#|#|#| THEN  C With Confidence=0.6869565 and Coverage=0.41798943
25:IF 111000|1000|#|#|101|01|#|#|01000110|10111|#| THEN  C With Confidence=0.6848485 and Coverage=0.5978836
26:IF 011000|1000|#|#|101|#|#|10|01000000|10000|#| THEN  C With Confidence=0.6666667 and Coverage=0.6984127
27:IF 011010|1000|#|#|101|#|#|10|11000000|#|#| THEN  C With Confidence=0.6617647 and Coverage=0.71428573
28:IF 011010|1000|#|#|101|#|#|10|11010000|11100|#| THEN  C With Confidence=0.65865386 and Coverage=0.7248677
29:IF 011110|1000|#|#|#|01|#|#|#|#|#| THEN  C With Confidence=0.65745854 and Coverage=0.6296296
30:IF 110010|0001|#|#|101|#|#|10|11000000|#|#| THEN  D With Confidence=0.65555555 and Coverage=0.27314815
31:IF 110110|0001|#|#|#|#|#|10|01000100|#|#| THEN  D With Confidence=0.6511628 and Coverage=0.25925925
32:IF 011010|1000|#|#|#|#|#|#|11000000|#|#| THEN  C With Confidence=0.6507177 and Coverage=0.7195767
33:IF 110110|0001|#|#|101|#|#|10|11001100|#|#| THEN  D With Confidence=0.6458333 and Coverage=0.28703704
34:IF 011000|1000|#|#|101|#|#|10|01100000|10010|#| THEN  C With Confidence=0.6438356 and Coverage=0.74603176
35:IF #|0011|#|#|110|#|10|01|11110000|10000|#| THEN  F With Confidence=0.64285713 and Coverage=0.23076923
36:IF 011000|1000|#|#|101|#|#|#|01100000|#|#| THEN  C With Confidence=0.6339286 and Coverage=0.75132275
37:IF 011010|1000|#|#|#|#|#|#|01100000|10110|#| THEN  C With Confidence=0.6339286 and Coverage=0.75132275
38:IF 110110|0001|#|#|#|#|#|10|11010000|#|#| THEN  D With Confidence=0.6330275 and Coverage=0.31944445
39:IF 110110|0001|#|#|101|#|#|10|11100100|#|#| THEN  D With Confidence=0.6302521 and Coverage=0.3472222
40:IF 111010|1000|#|#|101|#|#|10|01000010|10000|#| THEN  C With Confidence=0.6260504 and Coverage=0.78835976
41:IF #|#|#|#|#|#|#|#|00001111|#|#| THEN  E With Confidence=0.625 and Coverage=0.11764706
42:IF 111000|1000|#|#|101|#|#|10|01000010|#|#| THEN  C With Confidence=0.62240666 and Coverage=0.7936508
43:IF 111010|1000|#|#|101|#|#|10|11000100|10100|#| THEN  C With Confidence=0.6204082 and Coverage=0.8042328
44:IF 111010|1000|#|#|#|#|#|10|01000000|#|#| THEN  C With Confidence=0.61538464 and Coverage=0.8042328
45:IF 110010|0011|#|#|#|#|#|10|11111000|#|#| THEN  D With Confidence=0.6052632 and Coverage=0.42592594
46:IF 111010|1000|#|#|#|#|#|10|11010000|11000|#| THEN  C With Confidence=0.60465115 and Coverage=0.82539684
47:IF 111000|1000|#|#|101|#|#|10|01100000|10110|#| THEN  C With Confidence=0.59398496 and Coverage=0.83597887
48:IF 111010|0001|#|#|101|#|#|10|11110000|#|#| THEN  D With Confidence=0.5939394 and Coverage=0.4537037

1:IF #|0100|#|#|#|#|#|#|#|#|#| THEN  H With Confidence=1.0 and Coverage=1.0
2:IF 000001|#|#|#|#|#|#|#|#|#|#| THEN  B With Confidence=1.0 and Coverage=0.9848485
3:IF #|#|#|#|#|#|#|#|00000011|#|#| THEN  E With Confidence=1.0 and Coverage=0.03529412
4:IF 100000|#|01|110|#|01|#|#|11100001|#|#| THEN  D With Confidence=1.0 and Coverage=0.023255814
5:IF #|0001|01|100|#|#|#|#|11100010|#|#| THEN  C With Confidence=1.0 and Coverage=0.005263158
