S, O, 1, 3, 1, 1, 2, 1, 0, 0, 0, C
S, O, 1, 2, 1, 1, 2, 1, 0, 0, 0, C
R, O, 1, 3, 1, 1, 2, 1, 0, 0, 0, D
X, O, 1, 2, 1, 1, 2, 1, 0, 0, 0, B
S, O, 1, 3, 1, 1, 2, 1, 0, 0, 0, D
R, O, 1, 3, 1, 2, 2, 1, 0, 0, 0, D
A, I, 1, 3, 1, 2, 2, 1, 0, 0, 0, D
R, O, 1, 2, 1, 1, 2, 1, 0, 0, 0, C
R, O, 1, 2, 1, 1, 2, 1, 0, 0, 0, C
A, O, 1, 1, 1, 1, 2, 1, 0, 0, 0, C
S, I, 1, 2, 1, 2, 2, 1, 0, 0, 0, E
R, X, 1, 2, 1, 1, 1, 1, 0, 0, 0, H
A, O, 1, 2, 1, 2, 2, 1, 1, 0, 0, E
S, O, 1, 1, 3, 2, 2, 1, 0, 0, 0, D
S, X, 1, 2, 1, 1, 1, 1, 0, 0, 0, H
A, I, 2, 2, 1, 2, 2, 1, 0, 0, 0, F
S, X, 2, 3, 1, 2, 2, 1, 0, 0, 0, H
S, X, 1, 2, 1, 1, 2, 1, 0, 0, 0, H
S, X, 1, 2, 1, 1, 2, 1, 0, 0, 0, H
S, X, 1, 2, 1, 1, 2, 1, 0, 0, 0, H
S, I, 1, 1, 1, 2, 2, 1, 0, 0, 0, D
S, X, 1, 2, 1, 1, 2, 1, 0, 0, 0, H
S, O, 1, 3, 1, 1, 2, 1, 0, 0, 0, C
S, I, 1, 3, 1, 2, 2, 1, 1, 0, 0, F
X, O, 1, 3, 1, 1, 2, 1, 0, 0, 0, B
S, O, 1, 3, 1, 2, 2, 1, 0, 0, 0, C
K, I, 1, 2, 1, 2, 2, 1, 4, 0, 0, F
S, X, 1, 3, 1, 1, 1, 1, 0, 0, 0, H
H, I, 1, 3, 1, 2, 2, 1, 1, 1, 0, E
S, X, 1, 3, 1, 2, 2, 1, 0, 0, 0, H
R, X, 1, 3, 1, 1, 2, 1, 0, 0, 0, H
S, X, 1, 3, 1, 2, 2, 1, 0, 0, 0, H
R, X, 2, 2, 1, 2, 2, 1, 0, 0, 0, H
X, O, 1, 3, 1, 1, 2, 1, 0, 0, 0, B
R, O, 1, 2, 1, 1, 2, 1, 0, 0, 0, C
X, O, 1, 3, 1, 1, 2, 1, 1, 0, 0, B
R, O, 1, 2, 1, 1, 2, 1, 1, 0, 0, D
S, X, 1, 3, 1, 1, 1, 1, 0, 0, 0, H
S, O, 1, 3, 1, 1, 2, 1, 3, 0, 0, C
S, X, 1, 3, 1, 2, 2, 1, 0, 0, 0, H
S, X, 1, 1, 1, 1, 2, 1, 0, 0, 0, H
X, O, 1, 3, 1, 1, 2, 1, 0, 0, 0, B
X, O, 1, 3, 1, 1, 2, 1, 0, 0, 0, B
K, I, 1, 2, 1, 2, 2, 1, 1, 0, 0, E
S, X, 1, 2, 1, 1, 2, 1, 0, 0, 0, H
S, X, 1, 3, 1, 1, 1, 1, 0, 0, 0, H
H, O, 1, 2, 1, 2, 2, 1, 0, 0, 0, D
S, O, 1, 2, 1, 1, 2, 1, 0, 0, 0, C
A, I, 1, 2, 1, 2, 2, 1, 0, 0, 0, E
S, X, 1, 2, 1, 1, 1, 1, 1, 0, 0, H
S, O, 1, 2, 1, 2, 2, 1, 0, 0, 0, C
A, I, 2, 3, 1, 1, 2, 1, 2, 0, 0, D
A, I, 2, 2, 1, 1, 2, 1, 8, 0, 0, E
R, I, 1, 3, 1, 1, 2, 1, 0, 0, 0, C
X, O, 1, 3, 1, 1, 2, 1, 0, 0, 0, B
S, X, 1, 2, 1, 1, 1, 1, 0, 0, 0, H
A, C, 2, 3, 1, 2, 2, 1, 0, 0, 0, D
S, X, 1, 3, 1, 1, 2, 1, 0, 0, 0, H
A, I, 1, 2, 1, 1, 2, 1, 0, 0, 0, D
A, I, 2, 2, 1, 2, 2, 1, 3, 0, 0, E
R, O, 1, 3, 1, 1, 2, 1, 0, 0, 0, C
S, X, 1, 2, 1, 2, 1, 1, 0, 0, 0, H
