83.0, 48.0, 48.0, 5.0, 65.0, 76.0, 79.0, imU
62.0, 42.0, 48.0, 5.0, 58.0, 79.0, 81.0, imU
87.0, 49.0, 48.0, 5.0, 61.0, 76.0, 79.0, imU
63.0, 69.0, 48.0, 5.0, 65.0, 41.0, 28.0, om
74.0, 78.0, 48.0, 5.0, 75.0, 54.0, 15.0, om
71.0, 46.0, 1.0, 5.0, 52.0, 59.0, 3.0, omL
73.0, 78.0, 48.0, 5.0, 58.0, 51.0, 31.0, pp
66.0, 74.0, 48.0, 5.0, 31.0, 38.0, 43.0, pp
74.0, 82.0, 48.0, 5.0, 49.0, 49.0, 41.0, pp
64.0, 84.0, 48.0, 5.0, 37.0, 45.0, 4.0, pp
29.0, 39.0, 48.0, 5.0, 52.0, 4.0, 48.0, pp
49.0, 29.0, 48.0, 5.0, 56.0, 24.0, 35.0, cp
7.0, 4.0, 48.0, 5.0, 54.0, 35.0, 44.0, cp
29.0, 28.0, 48.0, 5.0, 44.0, 23.0, 34.0, cp
51.0, 5.0, 48.0, 5.0, 46.0, 32.0, 35.0, cp
3.0, 16.0, 48.0, 5.0, 56.0, 11.0, 23.0, cp
17.0, 38.0, 48.0, 5.0, 45.0, 42.0, 5.0, cp
51.0, 37.0, 48.0, 5.0, 35.0, 36.0, 45.0, cp
52.0, 57.0, 48.0, 5.0, 42.0, 47.0, 54.0, cp
25.0, 37.0, 48.0, 5.0, 43.0, 26.0, 36.0, cp
24.0, 43.0, 48.0, 5.0, 37.0, 28.0, 38.0, cp
34.0, 55.0, 48.0, 5.0, 58.0, 31.0, 41.0, cp
32.0, 33.0, 48.0, 5.0, 6.0, 6.0, 2.0, cp
38.0, 44.0, 48.0, 5.0, 43.0, 2.0, 31.0, cp
34.0, 42.0, 48.0, 5.0, 41.0, 34.0, 43.0, cp
43.0, 4.0, 48.0, 5.0, 58.0, 75.0, 78.0, im
45.0, 4.0, 48.0, 5.0, 61.0, 74.0, 77.0, im
71.0, 4.0, 48.0, 5.0, 71.0, 7.0, 74.0, im
63.0, 54.0, 48.0, 5.0, 65.0, 79.0, 81.0, im
12.0, 43.0, 48.0, 5.0, 63.0, 7.0, 74.0, im
5.0, 57.0, 48.0, 5.0, 71.0, 61.0, 66.0, im
11.0, 5.0, 48.0, 5.0, 58.0, 72.0, 68.0, im
61.0, 47.0, 48.0, 5.0, 0.0, 8.0, 32.0, im

