0.026, 0.058, 0.11, 0.108, 0.097, 0.228, 0.243, 0.377, 0.56, 0.619, 0.633, 0.706, 0.554, 0.532, 0.648, 0.693, 0.676, 0.755, 0.893, 0.862, 0.797, 0.674, 0.429, 0.365, 0.533, 0.241, 0.507, 0.853, 0.604, 0.851, 0.851, 0.504, 0.186, 0.271, 0.423, 0.304, 0.612, 0.676, 0.538, 0.472, 0.465, 0.259, 0.213, 0.222, 0.211, 0.018, 0.135, 0.074, 0.013, 0.011, 0.003, 0.023, 0.017, 0.01, 0.018, 0.024, 0.032, 0.016, 0.01, 0.008, R
0.009, 0.006, 0.025, 0.049, 0.12, 0.159, 0.139, 0.099, 0.096, 0.19, 0.19, 0.255, 0.407, 0.299, 0.29, 0.533, 0.402, 0.157, 0.302, 0.391, 0.354, 0.444, 0.641, 0.46, 0.601, 0.869, 0.834, 0.767, 0.508, 0.462, 0.538, 0.538, 0.384, 0.36, 0.74, 0.776, 0.386, 0.067, 0.368, 0.611, 0.351, 0.231, 0.22, 0.305, 0.194, 0.157, 0.048, 0.054, 0.015, 0.007, 0.019, 0.006, 0.01, 0.019, 0.008, 0.015, 0.016, 0.005, 0.019, 0.01, R
0.024, 0.022, 0.032, 0.057, 0.033, 0.051, 0.09, 0.071, 0.057, 0.039, 0.193, 0.243, 0.291, 0.261, 0.381, 0.5, 0.302, 0.366, 0.679, 0.731, 0.505, 0.444, 0.699, 0.813, 0.778, 0.894, 0.893, 0.891, 0.861, 0.806, 0.554, 0.245, 0.346, 0.162, 0.247, 0.556, 0.468, 0.098, 0.158, 0.075, 0.332, 0.374, 0.267, 0.108, 0.142, 0.169, 0.074, 0.063, 0.014, 0.023, 0.006, 0.016, 0.015, 0.009, 0.011, 0.009, 0.005, 0.002, 0.007, 0.002, R
0.008, 0.015, 0.029, 0.043, 0.095, 0.075, 0.041, 0.026, 0.069, 0.175, 0.197, 0.117, 0.168, 0.081, 0.218, 0.512, 0.723, 0.778, 0.622, 0.35, 0.373, 0.262, 0.378, 0.736, 0.867, 0.822, 0.777, 0.786, 0.565, 0.364, 0.353, 0.386, 0.337, 0.169, 0.263, 0.32, 0.139, 0.105, 0.168, 0.191, 0.117, 0.093, 0.086, 0.095, 0.099, 0.096, 0.043, 0.041, 0.011, 0.018, 0.006, 0.024, 0.011, 0.014, 0.012, 0.006, 0.006, 0.003, 0.007, 0.004, R
0.012, 0.002, 0.02, 0.021, 0.018, 0.049, 0.003, 0.04, 0.079, 0.048, 0.115, 0.052, 0.119, 0.194, 0.184, 0.208, 0.196, 0.163, 0.122, 0.102, 0.135, 0.316, 0.464, 0.591, 0.678, 0.812, 0.859, 0.923, 0.839, 0.724, 0.629, 0.518, 0.463, 0.526, 0.515, 0.393, 0.128, 0.041, 0.086, 0.113, 0.131, 0.176, 0.265, 0.196, 0.066, 0.058, 0.032, 0.03, 0.027, 0.007, 0.015, 0.012, 0.013, 0.003, 0.004, 0.002, 0.011, 0.006, 0.005, 0.007, R
0.02, 0.012, 0.012, 0.024, 0.055, 0.021, 0.089, 0.084, 0.134, 0.12, 0.174, 0.139, 0.204, 0.258, 0.262, 0.21, 0.253, 0.321, 0.433, 0.476, 0.533, 0.606, 0.67, 0.748, 0.893, 0.94, 1.0, 0.978, 0.847, 0.764, 0.67, 0.499, 0.372, 0.22, 0.142, 0.268, 0.263, 0.31, 0.339, 0.212, 0.117, 0.266, 0.22, 0.154, 0.146, 0.104, 0.122, 0.074, 0.049, 0.022, 0.003, 0.008, 0.004, 0.006, 0.008, 0.004, 0.004, 0.003, 0.001, 0.002, R
0.021, 0.019, 0.013, 0.021, 0.061, 0.061, 0.061, 0.051, 0.099, 0.109, 0.106, 0.118, 0.129, 0.159, 0.168, 0.192, 0.162, 0.165, 0.14, 0.143, 0.243, 0.282, 0.429, 0.644, 0.906, 1.0, 0.809, 0.612, 0.526, 0.368, 0.275, 0.102, 0.134, 0.158, 0.195, 0.179, 0.043, 0.11, 0.176, 0.248, 0.315, 0.292, 0.19, 0.07, 0.076, 0.091, 0.044, 0.024, 0.026, 0.01, 0.014, 0.007, 0.006, 0.008, 0.009, 0.004, 0.003, 0.002, 0.005, 0.002, R
0.014, 0.022, 0.009, 0.011, 0.022, 0.014, 0.066, 0.095, 0.079, 0.102, 0.126, 0.083, 0.049, 0.085, 0.151, 0.14, 0.107, 0.192, 0.299, 0.325, 0.38, 0.566, 0.748, 0.876, 0.905, 0.751, 0.686, 0.704, 0.586, 0.377, 0.221, 0.263, 0.267, 0.291, 0.198, 0.229, 0.319, 0.287, 0.292, 0.281, 0.268, 0.211, 0.151, 0.179, 0.185, 0.172, 0.09, 0.066, 0.044, 0.011, 0.002, 0.006, 0.007, 0.011, 0.001, 0.002, 0.002, 0.006, 0.004, 0.005, R
0.023, 0.035, 0.003, 0.03, 0.034, 0.086, 0.174, 0.135, 0.106, 0.035, 0.058, 0.138, 0.227, 0.404, 0.522, 0.685, 0.752, 0.776, 0.771, 0.863, 1.0, 0.887, 0.806, 0.876, 0.907, 0.943, 0.885, 0.65, 0.297, 0.242, 0.299, 0.228, 0.228, 0.153, 0.104, 0.035, 0.107, 0.137, 0.133, 0.145, 0.112, 0.044, 0.076, 0.138, 0.083, 0.065, 0.084, 0.06, 0.05, 0.031, 0.015, 0.011, 0.01, 0.002, 0.005, 0.007, 0.006, 0.004, 0.004, 0.003, R
0.025, 0.081, 0.051, 0.024, 0.172, 0.382, 0.373, 0.358, 0.343, 0.22, 0.265, 0.322, 0.558, 0.692, 0.794, 0.715, 0.351, 0.201, 0.268, 0.43, 0.528, 0.349, 0.143, 0.545, 0.634, 0.771, 0.684, 0.802, 0.807, 0.831, 0.779, 0.505, 0.141, 0.277, 0.508, 0.479, 0.136, 0.23, 0.279, 0.383, 0.293, 0.116, 0.17, 0.129, 0.091, 0.08, 0.057, 0.02, 0.011, 0.015, 0.008, 0.018, 0.007, 0.008, 0.004, 0.012, 0.003, 0.004, 0.008, 0.005, R
0.049, 0.028, 0.059, 0.127, 0.177, 0.191, 0.222, 0.077, 0.125, 0.203, 0.095, 0.25, 0.221, 0.32, 0.334, 0.332, 0.278, 0.298, 0.295, 0.173, 0.326, 0.383, 0.352, 0.541, 0.523, 0.448, 0.534, 0.532, 0.391, 0.346, 0.409, 0.464, 0.558, 0.573, 0.636, 0.756, 0.69, 0.618, 0.538, 0.562, 0.651, 0.48, 0.374, 0.28, 0.198, 0.244, 0.179, 0.171, 0.076, 0.024, 0.027, 0.008, 0.013, 0.016, 0.006, 0.012, 0.019, 0.014, 0.033, 0.044, M
0.011, 0.022, 0.027, 0.038, 0.122, 0.206, 0.149, 0.093, 0.135, 0.18, 0.249, 0.297, 0.367, 0.439, 0.526, 0.676, 0.74, 0.828, 0.903, 0.958, 1.0, 0.998, 0.89, 0.749, 0.637, 0.674, 0.721, 0.682, 0.551, 0.479, 0.392, 0.253, 0.109, 0.139, 0.255, 0.33, 0.282, 0.214, 0.227, 0.214, 0.235, 0.287, 0.26, 0.192, 0.126, 0.1, 0.095, 0.121, 0.073, 0.017, 0.021, 0.027, 0.015, 0.026, 0.01, 0.004, 0.005, 0.014, 0.01, 0.002, M
0.041, 0.044, 0.045, 0.084, 0.042, 0.122, 0.2, 0.152, 0.082, 0.198, 0.231, 0.302, 0.394, 0.505, 0.587, 0.661, 0.742, 0.801, 0.846, 0.794, 0.88, 0.838, 0.785, 0.848, 0.743, 0.643, 0.551, 0.352, 0.317, 0.335, 0.206, 0.103, 0.317, 0.404, 0.428, 0.454, 0.37, 0.374, 0.384, 0.349, 0.438, 0.426, 0.285, 0.281, 0.24, 0.037, 0.08, 0.054, 0.018, 0.006, 0.022, 0.004, 0.014, 0.011, 0.005, 0.016, 0.014, 0.008, 0.025, 0.02, M
0.036, 0.048, 0.03, 0.021, 0.141, 0.192, 0.135, 0.161, 0.17, 0.144, 0.199, 0.215, 0.286, 0.357, 0.398, 0.436, 0.533, 0.63, 0.7, 0.744, 0.838, 0.864, 0.901, 0.943, 0.954, 1.0, 0.955, 0.974, 0.896, 0.72, 0.546, 0.316, 0.252, 0.197, 0.219, 0.153, 0.071, 0.15, 0.176, 0.228, 0.132, 0.106, 0.197, 0.169, 0.188, 0.118, 0.078, 0.05, 0.049, 0.019, 0.025, 0.012, 0.019, 0.006, 0.01, 0.005, 0.007, 0.011, 0.007, 0.003, M
0.025, 0.012, 0.028, 0.076, 0.122, 0.154, 0.119, 0.123, 0.212, 0.253, 0.286, 0.296, 0.334, 0.429, 0.52, 0.609, 0.724, 0.758, 0.773, 0.81, 0.9, 0.925, 0.936, 0.985, 0.978, 1.0, 0.99, 0.908, 0.731, 0.576, 0.447, 0.372, 0.208, 0.096, 0.049, 0.141, 0.255, 0.205, 0.161, 0.223, 0.177, 0.229, 0.252, 0.146, 0.067, 0.096, 0.149, 0.113, 0.046, 0.019, 0.014, 0.003, 0.007, 0.015, 0.001, 0.013, 0.005, 0.024, 0.008, 0.007, M
0.137, 0.123, 0.138, 0.148, 0.178, 0.143, 0.177, 0.216, 0.163, 0.207, 0.426, 0.548, 0.713, 0.7, 0.678, 0.794, 0.938, 0.892, 0.915, 0.783, 0.796, 0.798, 0.772, 0.662, 0.486, 0.557, 0.47, 0.564, 0.452, 0.337, 0.268, 0.234, 0.305, 0.302, 0.275, 0.104, 0.176, 0.316, 0.36, 0.274, 0.13, 0.246, 0.34, 0.175, 0.068, 0.106, 0.064, 0.053, 0.053, 0.027, 0.017, 0.012, 0.013, 0.034, 0.006, 0.007, 0.002, 0.008, 0.015, 0.005, M
0.005, 0.006, 0.008, 0.055, 0.088, 0.128, 0.167, 0.137, 0.292, 0.347, 0.326, 0.326, 0.23, 0.125, 0.21, 0.24, 0.193, 0.167, 0.123, 0.09, 0.156, 0.329, 0.527, 0.674, 0.791, 0.894, 0.94, 0.949, 0.904, 0.915, 0.883, 0.809, 0.718, 0.672, 0.645, 0.688, 0.624, 0.494, 0.414, 0.424, 0.455, 0.439, 0.432, 0.492, 0.471, 0.32, 0.224, 0.181, 0.099, 0.025, 0.013, 0.01, 0.013, 0.007, 0.004, 0.007, 0.006, 0.004, 0.0, 0.003, M
0.03, 0.036, 0.021, 0.023, 0.046, 0.066, 0.094, 0.097, 0.254, 0.313, 0.219, 0.262, 0.242, 0.218, 0.116, 0.124, 0.089, 0.176, 0.176, 0.154, 0.051, 0.18, 0.404, 0.57, 0.658, 0.747, 0.854, 0.908, 0.867, 0.889, 0.906, 0.852, 0.72, 0.62, 0.625, 0.685, 0.734, 0.628, 0.572, 0.612, 0.56, 0.496, 0.503, 0.577, 0.591, 0.48, 0.388, 0.278, 0.143, 0.042, 0.027, 0.02, 0.007, 0.007, 0.009, 0.009, 0.007, 0.004, 0.006, 0.002, M
0.022, 0.015, 0.035, 0.035, 0.048, 0.053, 0.077, 0.086, 0.145, 0.211, 0.234, 0.209, 0.164, 0.169, 0.165, 0.197, 0.293, 0.371, 0.431, 0.416, 0.512, 0.65, 0.772, 0.849, 0.91, 0.891, 0.819, 0.678, 0.537, 0.521, 0.565, 0.575, 0.525, 0.426, 0.333, 0.233, 0.145, 0.165, 0.269, 0.373, 0.447, 0.413, 0.374, 0.302, 0.207, 0.179, 0.169, 0.134, 0.077, 0.022, 0.02, 0.012, 0.007, 0.001, 0.003, 0.005, 0.003, 0.002, 0.002, 0.003, M
0.01, 0.031, 0.054, 0.041, 0.061, 0.104, 0.102, 0.139, 0.259, 0.374, 0.423, 0.45, 0.54, 0.43, 0.333, 0.35, 0.343, 0.285, 0.406, 0.683, 0.765, 0.667, 0.57, 0.6, 0.648, 0.861, 0.982, 0.938, 0.844, 0.607, 0.54, 0.689, 0.598, 0.324, 0.052, 0.316, 0.359, 0.388, 0.572, 0.431, 0.305, 0.439, 0.43, 0.483, 0.508, 0.195, 0.154, 0.204, 0.105, 0.025, 0.036, 0.018, 0.002, 0.01, 0.013, 0.004, 0.004, 0.003, 0.003, 0.003, M
0.013, 0.014, 0.031, 0.038, 0.077, 0.079, 0.066, 0.111, 0.178, 0.224, 0.243, 0.313, 0.321, 0.292, 0.225, 0.235, 0.214, 0.294, 0.49, 0.613, 0.753, 0.772, 0.743, 0.867, 0.931, 0.984, 1.0, 0.96, 0.872, 0.686, 0.49, 0.328, 0.312, 0.197, 0.102, 0.032, 0.076, 0.091, 0.107, 0.138, 0.066, 0.148, 0.247, 0.279, 0.271, 0.228, 0.182, 0.118, 0.055, 0.022, 0.02, 0.012, 0.009, 0.007, 0.002, 0.003, 0.005, 0.002, 0.002, 0.003, M

