1:IF #|#|#|#|#|#|#,0.975|#|#|#|#|#|#| THEN  3 With Confidence=1.0 and Coverage=0.81395346
2:IF #|#|#|#|133.0,#|#|#|#|#|#|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.078125
3:IF 12.844999999999999,#|#|#|#|#|#|2.1799999999999997,#|#|#|#|#|#|679.0,#| THEN  1 With Confidence=0.9814815 and Coverage=1.0
4:IF #|#|#|#|#|#|1.315,#|#|#|#,6.609999999999999|#|#|#,719.0| THEN  2 With Confidence=0.9814815 and Coverage=0.828125
5:IF #|#|#|#|#|#|#|#|#|#,3.9450000000000003|#|#|#,987.5| THEN  2 With Confidence=0.94827586 and Coverage=0.859375
6:IF #|#|#|#|#|#|#,1.5750000000000002|#|#|#|#,0.955|#|#,987.5| THEN  3 With Confidence=0.93333334 and Coverage=0.9767442

1:IF #|#|#|#|#|#|#,1.4|#|#|3.9450000000000003,#|#|#|#| THEN  3 With Confidence=1.0 and Coverage=0.95348835
2:IF #|#|#|#|#|#|#|#|#|#,3.46|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.765625
3:IF #|#|#|#|#|#|#|#|#|#|#|#,1.585|#| THEN  3 With Confidence=1.0 and Coverage=0.39534885
4:IF 12.844999999999999,#|#|#|#|#|#|2.1799999999999997,#|#|#|#|#|#|676.5,#| THEN  1 With Confidence=0.9814815 and Coverage=1.0
5:IF #|#|#|#|#|#|#|#|#|#,3.9450000000000003|#|#|#| THEN  2 With Confidence=0.9032258 and Coverage=0.875
6:IF #,13.135|#|#|#|#|#|#|#|#|#|0.745,#|#|#,1000.0| THEN  2 With Confidence=0.8507463 and Coverage=0.890625

1:IF #|#|#|#|#|#|#|#|#|#,3.46|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.75
2:IF 12.844999999999999,#|#|#|#|#|#|2.1799999999999997,#|#|#|#|#|#|673.5,#| THEN  1 With Confidence=0.9814815 and Coverage=1.0
3:IF #|#|#|#|#|#|#,0.975|#|#|#|#|#|#| THEN  3 With Confidence=0.9714286 and Coverage=0.7906977
4:IF 12.695,#|#|#|#|#|#|#,1.5750000000000002|#|#|#|#|#|#| THEN  3 With Confidence=0.94871795 and Coverage=0.8604651
5:IF #|#|#|#|#|#|0.975,#|#|#|#|#|#|#,787.5| THEN  2 With Confidence=0.8243243 and Coverage=0.953125

1:IF #|#|#|#|#|#|1.4,#|#|#|#|#|#|#,719.0| THEN  2 With Confidence=1.0 and Coverage=0.796875
2:IF #|#|#|#|#|#|#|#|#|#,3.49|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.75
3:IF #|#|#|#|#|#|2.31,#|#|#|#|#|#|719.0,#| THEN  1 With Confidence=0.9814815 and Coverage=1.0
4:IF #|#|#|#|#|#|#|#|#|#,3.6500000000000004|#|#|#| THEN  2 With Confidence=0.98 and Coverage=0.765625
