1:IF #|#|78.5,#|#|#|8.5,#|#|42.5,#|#|#|#|#|#|#|#|#|#|#| THEN  van With Confidence=1.0 and Coverage=0.3575419
2:IF #|#|#|#|#|#|#|#|#|#|176.5,#|#|#|#|#|#|#|#,188.5| THEN  bus With Confidence=1.0 and Coverage=0.18367347
3:IF #|#|#|#|#|#|#|#|#|#|#|721.5,761.5|#|#,76.5|#|#|#|#| THEN  opel With Confidence=1.0 and Coverage=0.08900524
4:IF 109.5,#|#|#|#|#|#|#|#|#|#|#|384.0,761.5|#|#|#|#|#|#| THEN  saab With Confidence=1.0 and Coverage=0.071794875
5:IF #|#|#|#|#|#|#|#|#|#|211.5,213.0|#|#|#|#|#|#|#| THEN  opel With Confidence=1.0 and Coverage=0.015706806
6:IF #|#, 33|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#| THEN  saab With Confidence=1.0 and Coverage=0.010256411
7:IF #|#|#|#|#|#|#|#|#|#|#|#|#|#, 60|#|#|#|#| THEN  saab With Confidence=1.0 and Coverage=0.010256411
8:IF #|#|#|#|#|#|#|#|#|#|175.5,#|#|#|#|#|#|#|#,189.5| THEN  bus With Confidence=0.97727275 and Coverage=0.21938775
9:IF #|#|#|#|#|8.5,#|#|#|#|#|#|#,389.5|#|#|#|#|#|189.5,205.5| THEN  van With Confidence=0.9770115 and Coverage=0.47486034
10:IF #|#|80.5,#|#|#|#|#|#|#|#|135.5,173.5|#|#|#|#|#|#|#| THEN  van With Confidence=0.9736842 and Coverage=0.20670392
11:IF #|#|#|#|#|#|#|#|#|#|166.5,#|#|#|#|#|#|#|#,185.5| THEN  bus With Confidence=0.9701493 and Coverage=0.33163264
12:IF 80.5,103.5|#|89.5,#|#|#|#|#|29.5,31.5|#|#|#|#|#|#,76.5|#|#|#|183.5,198.5| THEN  opel With Confidence=0.96666664 and Coverage=0.15183246
13:IF 102.5,#|#|99.0,#|#|#|#|#|#|#|#|#|358.5,721.5|#|#|#|#|#,189.5|196.5,#| THEN  saab With Confidence=0.9354839 and Coverage=0.14871795
14:IF 79.5,103.5|#|#|#|#|#|#|#,31.5|#|#|#|#|#|#|#|#|#|191.5,#| THEN  opel With Confidence=0.9230769 and Coverage=0.18848167
15:IF 103.5,#|#|99.0,#|#|#|#|#|30.5,39.5|#|#|#|#|#|#|#|#|#,189.5|#| THEN  saab With Confidence=0.92 and Coverage=0.11794872
16:IF 89.5,103.5|#|#|#|#|#|#|#|#|170.5,#|#|#|#|#|#|#|#|#| THEN  opel With Confidence=0.90625 and Coverage=0.15183246
17:IF 107.5,#|#|#|#|#|#|#|#|#|#|#|558.5,721.5|#|#|#|#|#|#| THEN  saab With Confidence=0.8857143 and Coverage=0.15897436
18:IF 86.5,107.5|#|#|#|#|7.5,#|#|42.5,#|#|#|#|#|#|#|#|#|#|186.5,#| THEN  van With Confidence=0.87931037 and Coverage=0.5698324
19:IF 87.5,106.5|#|#|#|#|7.5,#|#|42.5,#|#|#|#|#|#|#|#|#|#|#| THEN  van With Confidence=0.87826085 and Coverage=0.5642458
20:IF 106.5,#|#|#|#|#|#|#|#|#|#|#|555.5,721.5|#|#|#|#|#|189.5,205.5| THEN  saab With Confidence=0.8780488 and Coverage=0.18461539
21:IF 84.5,107.5|#|#|#|#|#|#|#|#|172.5,#|#|#|#|#|#|#|#|#| THEN  opel With Confidence=0.8684211 and Coverage=0.17277487
22:IF #|#|99.0,#|#|#|#|#|#|#|#|#|558.5,721.5|#|#|#|#|#,189.5|196.5,#| THEN  saab With Confidence=0.8636364 and Coverage=0.1948718
23:IF 79.5,106.5|#|#|#|#|#|#|#|#|171.5,#|#|#|#|#|#|#|#|#| THEN  opel With Confidence=0.85714287 and Coverage=0.18848167
24:IF 84.5,106.5|#|#|#|#|7.5,#|#|29.5,31.5|#|#|#|#|#|#|#|#|#|183.5,198.5| THEN  opel With Confidence=0.8541667 and Coverage=0.21465969
25:IF 106.5,#|#|#|#|#|#|#|#|#|#|#|558.5,721.5|#|#|#|#|#|#| THEN  saab With Confidence=0.84444445 and Coverage=0.1948718
26:IF 103.5,#|#|99.0,#|#|#|#|#|30.5,40.5|#|#|#|558.5,721.5|#|#|#|#|#|191.5,205.5| THEN  saab With Confidence=0.8269231 and Coverage=0.22051282
27:IF 80.5,103.5|#|#|#|#|7.5,#|#|#,32.5|#|#|#|#|#|#|#|#|#|191.5,205.5| THEN  opel With Confidence=0.8245614 and Coverage=0.2460733
28:IF #|#|#|#|#|#|146.5,#|#|#|#|#|#|#|#|#|#|#|#,191.5| THEN  bus With Confidence=0.81954885 and Coverage=0.5561224
29:IF 103.5,#|#|99.0,#|#|#|#|#|30.5,38.5|#|#|#|#|#|#|#|#|#|189.5,205.5| THEN  saab With Confidence=0.8148148 and Coverage=0.22564103
30:IF #|#|#|#|#|7.5,#|#|42.5,#|#|#|#|#|#|#|#|#|#|186.5,#| THEN  van With Confidence=0.80851066 and Coverage=0.6368715
31:IF #|#|#|#|#|#|135.5,138.5|#|#|#|#|#|#|#|#|#|#|#| THEN  van With Confidence=0.7894737 and Coverage=0.083798885
32:IF #|#|#|#|#|#|#|#|#|#|#|#|219.5,222.5|#|#|#|#|#| THEN  saab With Confidence=0.78571427 and Coverage=0.056410257
33:IF 103.5,#|#|99.0,#|#|#|#|#|30.5,37.5|#|#|#|#|#|#|#|#|#|#| THEN  saab With Confidence=0.78333336 and Coverage=0.24102564
34:IF 84.5,106.5|#|#|#|#|#|#|#,31.5|#|#|#|#|#|#,76.5|#|#|#|#| THEN  opel With Confidence=0.75714284 and Coverage=0.27748692
35:IF #|#|#|#|#|#,7.5|149.5,#|#|#|#|#|#|#|#|#|#|#|#| THEN  bus With Confidence=0.75438595 and Coverage=0.65816325
36:IF #|#|#|#|#|3.5,7.5|#|#|#|#|#|317.5,#|#|#|#|#|#|#| THEN  bus With Confidence=0.75117373 and Coverage=0.81632656
37:IF #|#|#|#|#|7.5,#|#|#|#|#|133.0,173.5|#|#|#|#|#|#|#| THEN  van With Confidence=0.74418604 and Coverage=0.5363129
38:IF 84.5,106.5|#|#|#|#|7.5,#|#|#|#|#|#|#,389.5|#|#|#|#|#|#| THEN  van With Confidence=0.7345679 and Coverage=0.66480446
39:IF 89.5,103.5|#|#|#|#|#|#|42.5,#|#|#|#|#|#|#|#|#|#|#| THEN  van With Confidence=0.73188406 and Coverage=0.5642458
40:IF 84.5,103.5|#|91.5,#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|191.5,205.5| THEN  opel With Confidence=0.72164947 and Coverage=0.36649215
41:IF 79.5,103.5|#|90.5,#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|191.5,205.5| THEN  opel With Confidence=0.7128713 and Coverage=0.37696335
42:IF #|#|99.0,#|#|#|#|#|#|#|#|#|358.5,721.5|#|#,73.5|#|#|#|196.5,#| THEN  saab With Confidence=0.7058824 and Coverage=0.36923078
43:IF #|#|#|#|#|#|#|#|#, 17|#|#|#|#|#|#|#|#|#| THEN  van With Confidence=0.7 and Coverage=0.15642458
44:IF #|#|#|#|#|#,7.5|138.5,#|#|#|#|#|#|#|#|#|#|#|#| THEN  bus With Confidence=0.6979592 and Coverage=0.872449
45:IF 86.5,106.5|#|#|#|#|6.5,#|#|42.5,#|#|#|#|#|#|#|#|#|#|#| THEN  van With Confidence=0.6978022 and Coverage=0.7094972
46:IF 78.5,103.5|#|90.5,#|#|#|#|#|#|#|#|#|#|#|#,76.5|#|#|#|#| THEN  opel With Confidence=0.682243 and Coverage=0.38219896
47:IF 102.5,#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|196.5,#| THEN  saab With Confidence=0.6813187 and Coverage=0.31794873
48:IF 87.5,103.5|#|#|#|#|#|#|42.5,#|#|#|#|#|#|#|#|#|#|#| THEN  van With Confidence=0.6602871 and Coverage=0.7709497
49:IF #|#|#|#|#|#|114.5,134.5|#|#|#|#|#|#|#|#|#|#|#| THEN  van With Confidence=0.65625 and Coverage=0.3519553
50:IF 84.5,#|#|#|#|#|8.5,#|#|#|#|#|#|414.5,721.5|#|#|#|#|#|196.5,#| THEN  saab With Confidence=0.64666665 and Coverage=0.4974359
51:IF #|#|80.5,#|#|#|#|#|#|#|#|#|411.0,721.5|#|#|#|#|#|196.5,#| THEN  saab With Confidence=0.60115606 and Coverage=0.53333336
52:IF 79.5,103.5|#|89.5,#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#| THEN  opel With Confidence=0.5967742 and Coverage=0.38743454
53:IF #|#|#|#|#|7.5,#|#|#|#|#|#|384.0,#|#|#|#|#|#|191.5,205.5| THEN  opel With Confidence=0.52272725 and Coverage=0.60209423
54:IF #|#|#|#|#,69.5|#|#|#|#|#|#|366.5,721.5|#|#,73.5|#|#|#|#| THEN  saab With Confidence=0.52263373 and Coverage=0.6512821

1:IF #|#|#|#|#|#|#|#|#|174.5,#|#|#|#|#|#|#|#|186.5,198.5| THEN  opel With Confidence=1.0 and Coverage=0.109947644
2:IF 107.5,#|#|#|#|#|#|#|#|#|#|#|#|#|69.5,80.5|#|#|#|#| THEN  saab With Confidence=1.0 and Coverage=0.08717949
3:IF #|#, 33|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#| THEN  saab With Confidence=1.0 and Coverage=0.010256411
4:IF #|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#, 176|#| THEN  van With Confidence=1.0 and Coverage=0.005586592
5:IF #|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#| 206,#|#| THEN  opel With Confidence=1.0 and Coverage=0.005235602
6:IF #|#|#|#|#|7.5,#|#|42.5,47.5|#|145.5,#|#|#|#|#|#|#|#|189.5,#| THEN  van With Confidence=0.9866667 and Coverage=0.41340783
7:IF #|#|#|#|#|8.5,#|#|40.5,47.5|#|146.5,#|#|#|#|#|#|#|#|190.5,#| THEN  van With Confidence=0.9866667 and Coverage=0.41340783
8:IF #|#|#|#|#|#|144.5,153.5|#|#|142.5,149.5|#|293.5,532.0|#|74.5,85.5|#|#|#|#| THEN  bus With Confidence=0.9791667 and Coverage=0.23979592
9:IF #|41.5,#|#|#|#|#|148.5,#|#|#|#|#|#|#|#|#|#|#|#,190.5| THEN  bus With Confidence=0.9775281 and Coverage=0.44387755
10:IF #|#|#|#|#,72.5|#|#|#,30.5|#|#|#|#|#|#|#|#|#|189.5,198.5| THEN  opel With Confidence=0.96153843 and Coverage=0.13089006
11:IF #|#|#|#|#|#|#|#|#|174.5,#|#|#|#|#,80.5|#|#|#|#| THEN  opel With Confidence=0.9583333 and Coverage=0.12041885
12:IF #|#|#|#|#|8.5,11.5|#|#|#|#|#,180.5|#|#|#|#|#|#|#| THEN  van With Confidence=0.94505495 and Coverage=0.48044693
13:IF #|#|#|#|#|8.5,#|#|40.5,#|#|#|#|#|#|#|#|#|#|189.5,#| THEN  van With Confidence=0.9405941 and Coverage=0.53072625
14:IF 107.5,#|#|#|#|#|#|192.5,222.5|#|#|#|#|348.5,721.5|#|#|#|#|#|#| THEN  saab With Confidence=0.90909094 and Coverage=0.15384616
15:IF #|#|#|#|#|#|#|#|#|173.5,#|#|#|#|#|#|#|184.5,#|#| THEN  opel With Confidence=0.8965517 and Coverage=0.13612565
16:IF 103.5,#|#|99.0,#|#|#|#|#|30.5,32.5|#|#|#|#|#|#|#|#|#|#| THEN  saab With Confidence=0.88235295 and Coverage=0.23076923
17:IF 107.5,#|#|#|#|#|#|#|#|#|#|#|261.5,720.0|#|#|#|#|#|#| THEN  saab With Confidence=0.88235295 and Coverage=0.15384616
18:IF 106.5,#|#|#|#|#|#|#|#|#|#|#|568.5,721.5|#|#|#|#|#|#| THEN  saab With Confidence=0.8636364 and Coverage=0.1948718
19:IF #|#|#|#|#|7.5,#|#|42.5,#|#|#|#|#|#|#|#|#|#|190.5,#| THEN  van With Confidence=0.85925925 and Coverage=0.6480447
20:IF 103.5,#|#|#|#|#|#|#|30.5,32.5|#|#|#|#|#|#|#|#|#|194.5,#| THEN  saab With Confidence=0.8333333 and Coverage=0.25641027
21:IF #|#|#|#|#|#|130.5,131.5|#|#|#|#|#|#|#|#|#|#|#| THEN  van With Confidence=0.8333333 and Coverage=0.02793296
22:IF 106.5,#|#|#|#|#|#|#|#|#|#|#|#,721.5|#|#|#|#|#|#| THEN  saab With Confidence=0.82978725 and Coverage=0.2
23:IF #|#|#,73.5|#|#|#|#|#|#|#|#|298.5,721.5|#|#|#|#|#|#| THEN  bus With Confidence=0.8134328 and Coverage=0.5561224
24:IF #|#|#,74.5|#|#|#|#|#|#|#|#|305.5,#|#|#|#|#|#|#| THEN  bus With Confidence=0.8041958 and Coverage=0.5867347
25:IF #|#|#,75.5|#|#|#|#|#|#|#|#|305.5,#|#|#|#|#|#|#| THEN  bus With Confidence=0.77018636 and Coverage=0.63265306
26:IF 103.5,#|#|#|#|#|8.5,#|#|#,42.5|#|#|#|267.0,721.5|#|#|#|#|#|196.5,#| THEN  saab With Confidence=0.7590361 and Coverage=0.32307693
27:IF #|#|#|#|#|#|#|#|#|171.5,#|#|#|#|#|#|#|182.5,198.5|#| THEN  opel With Confidence=0.75510204 and Coverage=0.19371727
28:IF #|#|#|#|#|8.5,#|#|29.5,31.5|#|#|#|#|#|#|#|#|#|188.5,198.5| THEN  opel With Confidence=0.7419355 and Coverage=0.2408377
29:IF #|#|#|#|#|3.5,7.5|#|#|#|#|#|305.5,#|#|#|#|#|#|#| THEN  bus With Confidence=0.7413793 and Coverage=0.877551
30:IF #|#|99.0,#|#|#|#|#|#|#|#|#|268.5,721.5|#|#|#|#|#|196.5,#| THEN  saab With Confidence=0.7352941 and Coverage=0.3846154
31:IF #|#|99.0,#|#|#|#|#|#|#|#,174.5|#|265.5,721.5|#|#|#|#|#|195.5,#| THEN  saab With Confidence=0.71681416 and Coverage=0.41538462
32:IF #|51.5,#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|192.5,198.5| THEN  opel With Confidence=0.68421054 and Coverage=0.2722513
33:IF #|#|#|#|#|9.5,#|#|#,38.5|#|#|#|#|#|#|#|#|#|186.5,198.5| THEN  opel With Confidence=0.68235296 and Coverage=0.30366492
34:IF #|#|97.0,#|#|#|#|#|#|#|#|#|267.0,721.5|#|#|#|#|#|195.5,#| THEN  saab With Confidence=0.6766917 and Coverage=0.46153846
35:IF #|#|#|#|#|8.5,#|#|#,40.5|#|#|#|267.0,721.5|#|#|#|#|#|196.5,#| THEN  saab With Confidence=0.66887414 and Coverage=0.51794875
36:IF #|#|#|#|#|7.5,#|#|#|#|#|#|532.0,#|#|#|#|#|#|188.5,198.5| THEN  opel With Confidence=0.6666667 and Coverage=0.34554973
37:IF #|#|#|#|#|7.5,#|#|#,42.5|#|#|192.5,#|#|#|#|#|#|#|190.5,198.5| THEN  opel With Confidence=0.6434783 and Coverage=0.38743454
38:IF #|#|#|#|#|7.5,#|#|#,40.5|#|#|#|265.5,721.5|#|#|#|#|#|196.5,#| THEN  saab With Confidence=0.6407186 and Coverage=0.548718
39:IF #|#|#|#|#|7.5,#|#|#,40.5|#|#|#|#|#|#|#|#|#|188.5,198.5| THEN  opel With Confidence=0.63559324 and Coverage=0.39267015
40:IF #|#|#|#|#|#|115.5,140.5|#|#|#|#|#|#|#|#|#|#|#| THEN  van With Confidence=0.6287879 and Coverage=0.46368715
41:IF #|#|#|#|#|#|#|#|#|#|#|#,309.5|#|#|#|#|#|#| THEN  van With Confidence=0.58641976 and Coverage=0.53072625
42:IF #|#|#|#|#|7.5,#|#|#|#|#|#|532.0,#|#|#|#|#|#|190.5,201.5| THEN  opel With Confidence=0.5578231 and Coverage=0.42931938

1:IF #|#|75.5,#|#|#|8.5,#|#|41.5,#|#|#|#|#|#|#|#|#|#|189.5,205.5| THEN  van With Confidence=1.0 and Coverage=0.39664805
2:IF 106.5,#|#|#|#|#|#|#|#|#|#|#|366.5,721.5|#|70.5,#|#|#|#|#| THEN  saab With Confidence=1.0 and Coverage=0.0974359
3:IF #|#|#|#|#|#|#|#|#|173.5,#|#|#|#|#|#|#|#|187.5,196.5| THEN  opel With Confidence=1.0 and Coverage=0.07329843
4:IF #|#|#|#|#|#|#|#|#|#, 118|#|#|#|#|#|#|#|#| THEN  saab With Confidence=1.0 and Coverage=0.010256411
5:IF #|#, 33|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#| THEN  saab With Confidence=1.0 and Coverage=0.010256411
6:IF #|#|#|#|#|#|#|#|#|#|#|381.5,384.0|#|#|#|#|#|#| THEN  saab With Confidence=1.0 and Coverage=0.010256411
7:IF #|#|#|#|#|#|#|#|#|#|#|#|#|#|#|39.5,#|#|#| THEN  saab With Confidence=1.0 and Coverage=0.010256411
8:IF #,73|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#| THEN  opel With Confidence=1.0 and Coverage=0.005235602
9:IF #|#|#|#|#|#|#|#|#| 188,#|#|#|#|#|#|#|#|#| THEN  opel With Confidence=1.0 and Coverage=0.005235602
10:IF #|#|#|#|#|8.5,#|#|41.5,#|#|#|#|#|#|#|#|#|#|189.5,205.5| THEN  van With Confidence=0.9777778 and Coverage=0.49162012
11:IF #|#|#|#|#|8.5,#|#|41.5,#|#|#|#|#|#|#|#|#|#|189.5,207.5| THEN  van With Confidence=0.96938777 and Coverage=0.53072625
12:IF 103.5,#|#|99.0,#|#|#|#|#|#|21.5,#|#|#|366.5,721.5|#|#|#|#|186.5,189.5|196.5,204.5| THEN  saab With Confidence=0.96666664 and Coverage=0.14871795
13:IF #|#|#|#|#|8.5,#|#|#|#|#|#,172.5|#|#|#|#|#|#|#| THEN  van With Confidence=0.9649123 and Coverage=0.30726257
14:IF 106.5,#|#|#|#|#|#|#|#|#|#|#|366.5,721.5|198.5,222.5|#|#|#|#|197.5,#| THEN  saab With Confidence=0.9583333 and Coverage=0.11794872
15:IF 107.5,#|#|#|#|#|#|#|#|#|#|#|361.5,721.5|199.5,227.0|#|#|#|#|#| THEN  saab With Confidence=0.95454544 and Coverage=0.10769231
16:IF #|#|#|#|#|#|#|#|#|#|#|#|166.5,#|#|#|#|#|#,188.5| THEN  bus With Confidence=0.9456522 and Coverage=0.44387755
17:IF #|#|#|#|#|#|#|#|#|#|#|#|166.5,#|#|#|#|#|#,189.5| THEN  bus With Confidence=0.9292929 and Coverage=0.46938777
18:IF #|#|#|#|#|#|#|29.5,31.5|#|#|#|366.5,721.5|198.5,222.5|#|#|#|#|197.5,#| THEN  saab With Confidence=0.90909094 and Coverage=0.15384616
19:IF 93.5,103.5|#|#|#|#|#|#|#,31.5|#|#|#|#|#|#,76.5|#|#|#|#| THEN  opel With Confidence=0.90697676 and Coverage=0.20418848
20:IF #|#|99.0,#|#|#|#|#|#|#|#|#|361.5,721.5|#|#|#|#|186.5,189.5|196.5,#| THEN  saab With Confidence=0.8888889 and Coverage=0.20512821
21:IF 103.5,#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|186.5,189.5|196.5,204.5| THEN  saab With Confidence=0.8717949 and Coverage=0.17435898
22:IF 107.5,#|#|#|#|#|#|#|#|#|#|#|347.5,721.5|#|#|#|#|#|#| THEN  saab With Confidence=0.85714287 and Coverage=0.15384616
23:IF #|#|#|#|#|4.5,7.5|147.5,#|#|#|#|#|#|#|70.5,#|#|#|#|#| THEN  bus With Confidence=0.8561151 and Coverage=0.60714287
24:IF #|#|99.0,#|#|#|#|#|#|#|#|#|370.5,721.5|199.5,222.5|#|#|#|#|196.5,#| THEN  saab With Confidence=0.8333333 and Coverage=0.23076923
25:IF 106.5,#|#|#|#|#|#|#|#|#|#|#|359.5,721.5|#|#|#|#|#|192.5,205.5| THEN  saab With Confidence=0.8333333 and Coverage=0.17948718
26:IF 103.5,#|#|#|#|#|#|#|#|#|#|#|#|198.5,222.5|#|#|#|#|197.5,#| THEN  saab With Confidence=0.8181818 and Coverage=0.18461539
