1:IF #|#|#|#|#,0.0655|#|0.8334999999999999,1.588|#|#|#|#|#|#| THEN  0 With Confidence=1.0 and Coverage=0.43209878
2:IF #|#|#|-2.29,#|#|#|#|#|#|#|-0.094,0.23299999999999998|#|#| THEN  3 With Confidence=1.0 and Coverage=0.30864197
3:IF #|#|#|-3.851,-2.9699999999999998|2.0175,#|-0.8554999999999999,-0.2975|0.2405,0.8134999999999999|#|#|-0.8035000000000001,0.3435|#|#|#| THEN  10 With Confidence=1.0 and Coverage=0.18518518
4:IF #|#|#|-3.8415,-2.9715|0.40700000000000003,0.7164999999999999|#|#|-0.417,#|#|#|#|#|#,0.7364999999999999| THEN  1 With Confidence=1.0 and Coverage=0.17283951
5:IF #|#|#|-3.831,-2.9699999999999998|0.435,1.194|#|#|0.418,#|#|#|#|#|#| THEN  1 With Confidence=1.0 and Coverage=0.16049382
6:IF #|#|#|-3.621,-2.9684999999999997|2.8449999999999998,3.4204999999999997|#|#|#|#|#|0.4795,#|#|#| THEN  6 With Confidence=1.0 and Coverage=0.16049382
7:IF #|#|#|-2.8019999999999996,-1.108|0.525,0.718|#|#|#|#|#|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.14814815
8:IF #|#|#|-2.513,-2.3025|#|-0.9964999999999999,0.9444999999999999|#|-0.7475,0.1815|#|#|0.254,#|#|#| THEN  5 With Confidence=1.0 and Coverage=0.12345679
9:IF #|#|#|#|#|1.1164999999999998,#|#|#|#|#|#|#|#| THEN  0 With Confidence=1.0 and Coverage=0.11111111
10:IF #|4.5,8.5|#|#|#|#|#|#|1.451,1.746|#|#|#|#| THEN  1 With Confidence=1.0 and Coverage=0.11111111
11:IF #|#|#|-3.6345,-1.108|#|#|#|#|#|#|#|0.8825000000000001,#|#| THEN  6 With Confidence=1.0 and Coverage=0.11111111
12:IF #|#|#|-3.9875,-3.8385|#|#|0.2975,1.0185|#|#|-0.815,0.632|#|#|#| THEN  8 With Confidence=1.0 and Coverage=0.11111111
13:IF #|#|#|-3.9895,-3.848|#|#|0.2445,0.8134999999999999|#|#|#|#|#|#| THEN  8 With Confidence=1.0 and Coverage=0.074074075
14:IF #|#|#|#|#|#|#|#|#|#|#|#|-0.303,-0.3005| THEN  7 With Confidence=1.0 and Coverage=0.061728396
15:IF #|#|#|#|#|#|#|#|#|#|#|1.0735000000000001,#|#| THEN  9 With Confidence=1.0 and Coverage=0.049382716
16:IF #|#|#|-2.508,#|2.8955,3.0105|#|#|#|#|#|#|#|#| THEN  5 With Confidence=1.0 and Coverage=0.037037037
17:IF #|#|#|#|1.0625,1.9745|#|#|#|#|0.689,#|#|#|#| THEN  5 With Confidence=1.0 and Coverage=0.037037037
18:IF #|#|#|#|#|#|#|#|1.1275,1.1320000000000001|#|#|#|#| THEN  8 With Confidence=1.0 and Coverage=0.024691358
19:IF #|#|#|-2.9305000000000003,-2.9105|#|#|#|#|0.1525,0.2885|#|#|#|#| THEN  10 With Confidence=1.0 and Coverage=0.024691358
20:IF #|#|#|-2.112,#|1.104,3.2485|#|-0.342,1.0405|#|#|#|#|#|#| THEN  3 With Confidence=0.962963 and Coverage=0.32098764
21:IF #|#|#|-3.2510000000000003,-2.9684999999999997|2.2554999999999996,#|#|#|#|#|#|0.254,#|#|#| THEN  6 With Confidence=0.96153843 and Coverage=0.30864197
22:IF #|#|#|-3.8545,-3.1174999999999997|#|-0.853,-0.2995|0.246,0.8125|#|#|-0.7975000000000001,0.3465|0.086,#|#|#| THEN  10 With Confidence=0.95652175 and Coverage=0.27160493
23:IF #|#|#|-5.0535,-4.7575|#|#|#|#|#|#|#|#|#| THEN  9 With Confidence=0.95 and Coverage=0.2345679
24:IF #|#|#|-3.895,-2.9715|0.40700000000000003,0.7164999999999999|#|#|-0.417,#|#|#|#|#|#| THEN  1 With Confidence=0.9444444 and Coverage=0.20987654
25:IF #|#|#|-3.848,-2.9699999999999998|2.011,#|-0.858,-0.2975|0.243,0.8134999999999999|#|#|#|#|#|#| THEN  10 With Confidence=0.9375 and Coverage=0.18518518
26:IF #|#|#|#|3.6795,#|#|#|#,0.148|#|#|0.086,#|#|#| THEN  7 With Confidence=0.9354839 and Coverage=0.3580247
27:IF #|#|#|#|0.38,0.718|#|#|#|#|#|#|#,-0.5814999999999999|#| THEN  1 With Confidence=0.9285714 and Coverage=0.16049382
28:IF #|#|#|-3.991,-3.895|#|#|#|-0.7525,0.1875|#|#|#|-0.742,0.267|#| THEN  8 With Confidence=0.9285714 and Coverage=0.16049382
29:IF #|#|#|-5.0535,-4.714|#|#|#|#|#|#|#|#|#| THEN  9 With Confidence=0.9259259 and Coverage=0.30864197
30:IF #|#|#|-3.8259999999999996,-2.9699999999999998|#|-0.853,-0.296|0.2445,0.8265|#|#|-0.7975000000000001,0.3475|0.0845,#|#|#| THEN  10 With Confidence=0.9259259 and Coverage=0.30864197
31:IF #|#|#|#|#,-0.032|#|#|#|#|#|#|#|#| THEN  0 With Confidence=0.92156863 and Coverage=0.5802469
32:IF #|#|#|-2.8135000000000003,-2.293|2.5895,3.2380000000000004|#|#|#,0.048|#|#|#|#|#| THEN  4 With Confidence=0.92 and Coverage=0.28395063
33:IF #|#|#|#|#,0.08149999999999999|#|#|#|#|#|#|#,0.069|#| THEN  0 With Confidence=0.9122807 and Coverage=0.6419753
34:IF #|#|#|#,-4.2625|#|#|-0.349,1.0215|#|#|#|#|#|#| THEN  9 With Confidence=0.90909094 and Coverage=0.49382716
35:IF #|#|#|#|3.6870000000000003,#|#|#|#|#|#|0.2495,#|#|#| THEN  7 With Confidence=0.90909094 and Coverage=0.37037036
36:IF #|#|#|#|3.51,#|#|#|#|#|#|0.4795,#|#|#| THEN  7 With Confidence=0.90697676 and Coverage=0.4814815
37:IF #|#|#|-3.848,-2.9699999999999998|#|-0.8485,-0.2975|0.2485,0.8134999999999999|#|#|-0.8075000000000001,0.3375|#|#|#| THEN  10 With Confidence=0.9032258 and Coverage=0.34567901
38:IF #|#|#|-2.1225,#|1.104,3.2380000000000004|#|#|#|#|#|#|#|#| THEN  3 With Confidence=0.8974359 and Coverage=0.43209878
39:IF #|#|#|-3.6325,-2.9715|0.40700000000000003,0.7164999999999999|#|#|#|#|#|#|#|#| THEN  1 With Confidence=0.8947368 and Coverage=0.20987654
40:IF #|#|#|#|#,0.212|#|0.4285,#|#|#|#|#|#|#| THEN  0 With Confidence=0.8888889 and Coverage=0.69135803
41:IF #|#|#|#|3.467,#|#|#|#|#|#|0.4785,#|#|#| THEN  7 With Confidence=0.8888889 and Coverage=0.49382716
42:IF #|#|#|-2.5564999999999998,-2.3195|1.113,3.2380000000000004|#|#|-0.7555000000000001,0.1835|#|#|-0.629,1.0965|#|#| THEN  5 With Confidence=0.88461536 and Coverage=0.28395063
43:IF #|#|#|-2.8285,#|0.423,1.194|#|#|#|-0.0345,#|#|#|#,0.069|#| THEN  2 With Confidence=0.88 and Coverage=0.54320985
44:IF #|7.5,10.5|#|-3.9035,-3.3385|#|#|0.2445,0.824|#|#|#|#|#|#| THEN  10 With Confidence=0.875 and Coverage=0.17283951
45:IF #|#|#|#|-0.032,0.5575000000000001|#|-0.34,0.8265|#|#|#|0.4795,#|#|#| THEN  1 With Confidence=0.8695652 and Coverage=0.24691358
46:IF #|#|#|-2.6345,-2.3195|1.104,3.256|-0.9964999999999999,0.9444999999999999|#|-0.736,0.1435|#|#|-0.6355,1.099|#|#| THEN  5 With Confidence=0.8666667 and Coverage=0.32098764
47:IF #|#|#|-3.991,-3.895|#|#|#|-0.7475,0.1535|#|#|#|#|#| THEN  8 With Confidence=0.8666667 and Coverage=0.16049382
48:IF #|#|#|-4.159000000000001,-2.9684999999999997|2.8645,3.0125|#|#|#|#|#|#|#|#| THEN  6 With Confidence=0.8666667 and Coverage=0.16049382
49:IF #|#|#|-3.831,-2.9699999999999998|#|-0.853,-0.2975|0.246,0.8134999999999999|#|#|#|-0.6355,1.1115|#|#| THEN  10 With Confidence=0.85714287 and Coverage=0.37037036
50:IF #|#|#|#|#,0.0605|#|#|#|#|#|#|#|#| THEN  0 With Confidence=0.85 and Coverage=0.6296296
51:IF #|#|#|-2.8395,-2.3049999999999997|2.601,#|#|#|#,0.057|#|#|#|#|#| THEN  4 With Confidence=0.84375 and Coverage=0.33333334
52:IF #|#|#|#|3.319,#|#|#|#|#|#|0.4775,#|#|#| THEN  7 With Confidence=0.84210527 and Coverage=0.5925926
53:IF #|#|#|-3.848,-2.9699999999999998|#|#|0.243,0.525|#|#|#|#|#,-0.592|#| THEN  10 With Confidence=0.8333333 and Coverage=0.18518518
54:IF #|#|#|-3.6025,-2.9684999999999997|2.0665,#|#|#|#|#|#|0.254,#|#|#| THEN  6 With Confidence=0.82608694 and Coverage=0.4691358
55:IF #|#|#|#|3.2835,#|#|#|#|#|#|0.4765,#|#|#| THEN  7 With Confidence=0.81666666 and Coverage=0.60493827
56:IF #|#|#|-2.5389999999999997,-2.0655|2.0985,3.256|#|#|#|#|#|#|#|#| THEN  5 With Confidence=0.8125 and Coverage=0.16049382
57:IF #|#|#|#,-4.178|#|#|-0.349,1.0405|#|#|#|#|#|#| THEN  9 With Confidence=0.8076923 and Coverage=0.5185185
58:IF #|#|#|-2.9105,-1.108|0.525,1.1855|#|#|#|#|#|#|#,0.074|#| THEN  2 With Confidence=0.8035714 and Coverage=0.5555556
59:IF #|#|#|#|#|#|#|#|#|1.166,#|#|#|#| THEN  4 With Confidence=0.8 and Coverage=0.049382716
60:IF #|#|#|#|1.1665,1.613|#|#|0.0895,0.1535|#|#|#|#|#| THEN  10 With Confidence=0.8 and Coverage=0.049382716
61:IF #|#|#|#|#,0.40700000000000003|#|#|#|#|#|#|#,0.07150000000000001|#| THEN  0 With Confidence=0.7777778 and Coverage=0.86419755
62:IF #|#|#|#|#|#|0.2445,0.71|0.0865,0.1835|#|#|#|#|#| THEN  10 With Confidence=0.7777778 and Coverage=0.086419754
63:IF #|#|#|#|3.2225,#|#|#|#|#|#|0.4775,#|#|#| THEN  7 With Confidence=0.77272725 and Coverage=0.6296296
64:IF #|#|#|#|3.327,#|#|#|#|#|#|0.254,#|#|#| THEN  7 With Confidence=0.77272725 and Coverage=0.6296296
65:IF #|#|#|#,-4.591|#|#|#|#|#|#|#|#|#| THEN  9 With Confidence=0.76 and Coverage=0.4691358
66:IF #|#|#|-2.5115,-2.3129999999999997|1.113,3.2675|#|#|#|#|#|-0.6355,1.1115|#|#| THEN  5 With Confidence=0.75757575 and Coverage=0.30864197
67:IF #|#|#|-2.5595,-1.1360000000000001|0.628,1.1085|#|#|#|#|#|#|#|#| THEN  2 With Confidence=0.75609756 and Coverage=0.38271606
68:IF #|#|#|-2.9684999999999997,-2.567|2.0665,3.0005|#|#|#|#|#|#|#|#,0.7364999999999999| THEN  4 With Confidence=0.75 and Coverage=0.44444445
69:IF #|#|#|-2.502,#|0.8895,2.4349999999999996|#|#|#|#|#|#|-0.7444999999999999,0.069|#| THEN  3 With Confidence=0.72307694 and Coverage=0.5802469
70:IF #|#|#|-3.5955,-2.9699999999999998|#|#|0.243,0.525|#|#|#|#|#|#| THEN  10 With Confidence=0.72 and Coverage=0.22222222
71:IF #|#|#|#,-4.279|#|#|#|#|-0.0275,#|#|#|#|#| THEN  9 With Confidence=0.7183099 and Coverage=0.6296296
72:IF #|#|#|-3.831,-2.9715|#|-0.853,-0.2995|0.246,1.0215|#|#|#|-0.629,1.0965|#|#| THEN  10 With Confidence=0.71428573 and Coverage=0.43209878
73:IF #|#|#|-2.403,#|1.1275,3.256|#|#|#|#|#|#|#|#| THEN  3 With Confidence=0.7121212 and Coverage=0.5802469
74:IF #|#|#|-3.6025,-2.9699999999999998|2.2755,3.45|#|#|#|#|#|#|#|#,0.742| THEN  6 With Confidence=0.7118644 and Coverage=0.5185185
