4.8, 3.1, 1.6, 0.2, Iris-setosa
4.9, 3.1, 1.5, 0.1, Iris-setosa
5.1, 3.8, 1.9, 0.4, Iris-setosa
5.7, 2.8, 4.5, 1.3, Iris-versicolor
6.6, 2.9, 4.6, 1.3, Iris-versicolor
5.0, 2.0, 3.5, 1.0, Iris-versicolor
6.8, 2.8, 4.8, 1.4, Iris-versicolor
5.5, 2.6, 4.4, 1.2, Iris-versicolor
6.3, 3.3, 6.0, 2.5, Iris-virginica
4.9, 2.5, 4.5, 1.7, Iris-virginica
6.1, 3.0, 4.9, 1.8, Iris-virginica
6.1, 2.6, 5.6, 1.4, Iris-virginica
6.7, 3.1, 5.6, 2.4, Iris-virginica
4.9, 3.0, 1.4, 0.2, Iris-setosa
5.4, 3.9, 1.7, 0.4, Iris-setosa

