5.0, 3.4, 1.6, 0.4, Iris-setosa
5.2, 4.1, 1.5, 0.1, Iris-setosa
4.4, 3.0, 1.3, 0.2, Iris-setosa
5.3, 3.7, 1.5, 0.2, Iris-setosa
6.4, 3.2, 4.5, 1.5, Iris-versicolor
5.9, 3.0, 4.2, 1.5, Iris-versicolor
6.1, 2.9, 4.7, 1.4, Iris-versicolor
6.3, 2.3, 4.4, 1.3, Iris-versicolor
5.0, 2.3, 3.3, 1.0, Iris-versicolor
6.7, 2.5, 5.8, 1.8, Iris-virginica
5.6, 2.8, 4.9, 2.0, Iris-virginica
7.9, 3.8, 6.4, 2.0, Iris-virginica
6.3, 3.4, 5.6, 2.4, Iris-virginica
5.8, 2.7, 5.1, 1.9, Iris-virginica
5.4, 3.7, 1.5, 0.2, Iris-setosa

