5.1, 3.3, 1.7, 0.5, Iris-setosa
5.0, 3.0, 1.6, 0.2, Iris-setosa
6.7, 3.1, 4.4, 1.4, Iris-versicolor
6.2, 2.2, 4.5, 1.5, Iris-versicolor
5.7, 2.6, 3.5, 1.0, Iris-versicolor
5.5, 2.5, 4.0, 1.3, Iris-versicolor
5.7, 2.9, 4.2, 1.3, Iris-versicolor
5.8, 2.7, 5.1, 1.9, Iris-virginica
7.6, 3.0, 6.6, 2.1, Iris-virginica
7.7, 3.8, 6.7, 2.2, Iris-virginica
7.7, 2.8, 6.7, 2.0, Iris-virginica
6.4, 3.1, 5.5, 1.8, Iris-virginica
4.6, 3.4, 1.4, 0.3, Iris-setosa
4.8, 3.4, 1.6, 0.2, Iris-setosa
5.1, 3.5, 1.4, 0.3, Iris-setosa

