1:IF #|#|#|#|#|#|#|#|#|140.5,#|#|#|#|#|#|#|178.5,181.5|#| THEN  bus With Confidence=1.0 and Coverage=0.30612245
2:IF #|#|#|#|#|#|#,139.5|#|#|138.5,146.5|#|#|#|#|#|#|#|#| THEN  van With Confidence=1.0 and Coverage=0.24581006
3:IF 85.5,107.5|#|#|#|#|#|#|#|#|173.5,#|#|#|#|#|#|#|#|191.5,198.5| THEN  opel With Confidence=1.0 and Coverage=0.13089006
4:IF #|#|#|#|#|#|#|#|#|#|#|761.5,#|#|#|#|#|#|#| THEN  bus With Confidence=1.0 and Coverage=0.12244898
5:IF 109.5,#|#|#|#|#|#|#|#|#|#|#|534.5,721.5|#|#|#|#|#|#| THEN  saab With Confidence=1.0 and Coverage=0.06666667
6:IF #|#|#|#|#|#|#|#|#|#|#|#|219.5,220.5|#|#|#|#|#| THEN  saab With Confidence=1.0 and Coverage=0.025641026
7:IF #|#|#|#|#|#|#|#|#|#|#|712.5,717.5|#|#|#|#|#|#| THEN  opel With Confidence=1.0 and Coverage=0.020942409
8:IF #|#|#|#|#|8.5,#|#|#|#|#|#|#,381.5|#|#|#|#|#|190.5,#| THEN  van With Confidence=0.96938777 and Coverage=0.53072625
9:IF #,107.5|#|#|#|#|#|#|#|#|173.5,#|#|#|#|#|#|#|#|#| THEN  opel With Confidence=0.9677419 and Coverage=0.15706806
10:IF #|#|#|#|65.5,#|#,7.5|#|#|#|#|#|#|#|#|#|#|#|#| THEN  bus With Confidence=0.96103895 and Coverage=0.37755102
11:IF #|#|#|#|#|#|#|#|#|#|#|721.5,761.5|#|#|#|#|#|#| THEN  opel With Confidence=0.95652175 and Coverage=0.11518325
12:IF #|#|#|#|#|#|#|#|#|143.5,#|#|#|#|#|#|#|#|#,188.5| THEN  bus With Confidence=0.9411765 and Coverage=0.40816328
13:IF 105.5,#|#|#|#|#|#|#|#|#|#|#|618.5,721.5|193.5,#|#|#|#|#|197.5,#| THEN  saab With Confidence=0.93333334 and Coverage=0.14358975
14:IF 107.5,#|52.5,54.5|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#| THEN  saab With Confidence=0.93333334 and Coverage=0.071794875
15:IF #|#|#|#|#|8.5,#|#|#|#|#|#|#,384.0|#|#|#|#|#|#| THEN  van With Confidence=0.9230769 and Coverage=0.5363129
16:IF #|#|#|#|#|8.5,#|#|#|#|#|#|#,389.5|#|#|#|#|#|#| THEN  van With Confidence=0.91588783 and Coverage=0.547486
17:IF 85.5,105.5|#|#|#|#|#|#|#|#|171.5,#|#|#|#|#|#|#|#|191.5,198.5| THEN  opel With Confidence=0.9117647 and Coverage=0.16230367
18:IF 84.5,105.5|#|#|#|#,71.5|#|#|#,31.5|#|#|#|#|#|#|#|#|#|190.5,198.5| THEN  opel With Confidence=0.90697676 and Coverage=0.20418848
19:IF 107.5,#|#|#|#|#|#|192.5,222.5|#|#|#|#|401.5,721.5|#|#|#|#|#|#| THEN  saab With Confidence=0.9032258 and Coverage=0.14358975
