4.6, 3.2, 1.4, 0.2, Iris-setosa
5.0, 3.3, 1.4, 0.2, Iris-setosa
5.6, 3.0, 4.1, 1.3, Iris-versicolor
6.1, 3.0, 4.6, 1.4, Iris-versicolor
5.8, 2.7, 5.1, 1.9, Iris-virginica
7.6, 3.0, 6.6, 2.1, Iris-virginica
6.7, 3.3, 5.7, 2.1, Iris-virginica
7.2, 3.0, 5.8, 1.6, Iris-virginica
6.3, 3.3, 4.7, 1.6, Iris-versicolor
6.5, 3.0, 5.5, 1.8, Iris-virginica
5.6, 3.0, 4.5, 1.5, Iris-versicolor
5.0, 3.0, 1.6, 0.2, Iris-setosa
4.4, 3.0, 1.3, 0.2, Iris-setosa
4.8, 3.0, 1.4, 0.3, Iris-setosa
6.7, 3.0, 5.0, 1.7, Iris-versicolor

