1:IF 77.5,#|#|#| THEN  positive With Confidence=1.0 and Coverage=0.027777778
2:IF #|#|24.5,#| THEN  negative With Confidence=1.0 and Coverage=0.019704433
3:IF 46.5,68.5|#|10.5,17.5| THEN  positive With Confidence=0.9166667 and Coverage=0.15277778
4:IF 51.5,77.5|#|#, 0| THEN  negative With Confidence=0.8923077 and Coverage=0.2857143
5:IF 49.5,69.5|#|#,1.5| THEN  negative With Confidence=0.8795181 and Coverage=0.3596059
6:IF 46.5,60.5|#|8.5,17.5| THEN  positive With Confidence=0.85714287 and Coverage=0.16666667
7:IF #,60.5|#|#,1.5| THEN  negative With Confidence=0.8545455 and Coverage=0.46305418
8:IF #,69.5|#|#,5.5| THEN  negative With Confidence=0.81865287 and Coverage=0.77832514
9:IF #,73.5|#|#,5.5| THEN  negative With Confidence=0.8137255 and Coverage=0.817734
10:IF #|#|#,8.5| THEN  negative With Confidence=0.7947598 and Coverage=0.8965517
11:IF #,77.5|#|#,16.5| THEN  negative With Confidence=0.7637795 and Coverage=0.95566505
12:IF #|#|16.5,24.5| THEN  positive With Confidence=0.6666667 and Coverage=0.1388889

1:IF 47.5,67.5|#|10.5,16.5| THEN  positive With Confidence=1.0 and Coverage=0.1369863
2:IF 77.5,#|#|#| THEN  positive With Confidence=1.0 and Coverage=0.02739726
3:IF #,62.5|#,63.5|#,1.5| THEN  negative With Confidence=0.9375 and Coverage=0.2970297
4:IF 47.5,57.5|#|#, 0| THEN  negative With Confidence=0.9375 and Coverage=0.14851485
5:IF 47.5,62.5|#|8.5,16.5| THEN  positive With Confidence=0.9166667 and Coverage=0.15068494
6:IF 51.5,#|#|#,0.5| THEN  negative With Confidence=0.9142857 and Coverage=0.31683168
7:IF #|#|#,0.5| THEN  negative With Confidence=0.864 and Coverage=0.5346535
8:IF #,73.5|#|#,5.5| THEN  negative With Confidence=0.815534 and Coverage=0.83168316
9:IF #,77.5|#|#,6.5| THEN  negative With Confidence=0.8055556 and Coverage=0.8613861
10:IF #,73.5|#|#,16.5| THEN  negative With Confidence=0.7630522 and Coverage=0.9405941
11:IF #,77.5|#|#,19.5| THEN  negative With Confidence=0.75875485 and Coverage=0.9653465
12:IF #,77.5|#|#,21.5| THEN  negative With Confidence=0.75384617 and Coverage=0.97029704
13:IF 46.5,66.5|#|10.5,24.5| THEN  positive With Confidence=0.75 and Coverage=0.20547946
