1:IF #|#|#|#,-4.3065|#|#|-0.326,0.738|#|#|#|#|#|#,0.4005| THEN  9 With Confidence=1.0 and Coverage=0.39506173
2:IF #|#|#|#|-0.059,0.326|#|#,1.4565000000000001|#|#|#|0.1315,#|#|#| THEN  1 With Confidence=1.0 and Coverage=0.22222222
3:IF #|#|#|-2.1035000000000004,-1.498|#|#|#|#|-0.5215000000000001,0.0655|#|#|#|#| THEN  3 With Confidence=1.0 and Coverage=0.19753087
4:IF #|#|#|-2.4825,#|0.808,1.3535|#|#|#|0.4005,1.5615|#|#|#,-0.047|#| THEN  2 With Confidence=1.0 and Coverage=0.16049382
5:IF #|#|#|-3.691,-2.3659999999999997|#|#|#|-0.1185,0.3095|0.164,0.512|#|0.124,#|#|#,0.4065| THEN  10 With Confidence=1.0 and Coverage=0.14814815
6:IF #|#|#|-3.326,-2.6095|#|#|#|#|#|#|#|0.797,#|#| THEN  6 With Confidence=1.0 and Coverage=0.13580246
7:IF #|#|#|-3.779,-2.4859999999999998|0.3325,2.1710000000000003|#|#|#|#,0.3915|#|#|#,-0.878|#| THEN  10 With Confidence=1.0 and Coverage=0.13580246
8:IF #|#|#|#|#|1.0859999999999999,#|#|#|#|#|#|#|#| THEN  0 With Confidence=1.0 and Coverage=0.12345679
9:IF #|#|#|-2.7960000000000003,-2.6295|#|#|0.854,1.649|-0.682,#|#|#|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.086419754
10:IF #|#|#|-2.524,#|0.8095000000000001,#|#|#|#|#|#|#|0.5145,#|#| THEN  5 With Confidence=1.0 and Coverage=0.086419754
11:IF #|#|#|#|3.7439999999999998,#|#|#|-1.6724999999999999,-1.2265000000000001|#|#|#|#|#| THEN  7 With Confidence=1.0 and Coverage=0.074074075
12:IF #|#|#|#|3.74,#|#|#|#,-1.2715|#|#|#|#|#| THEN  7 With Confidence=1.0 and Coverage=0.074074075
13:IF #|#|#|-4.170999999999999,#|#|#|#|#|#,-0.512|#|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.074074075
14:IF #|#|#|-3.1260000000000003,-2.6475|0.28500000000000003,1.339|#|#,0.0805|#|#|#|#|#|#| THEN  10 With Confidence=1.0 and Coverage=0.074074075
15:IF #|#|#|-2.5715,-2.259|#|#|#|-1.659,-1.2295|#|#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.061728396
16:IF #|#|#|-2.6095,-2.1020000000000003|3.0629999999999997,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.061728396
17:IF #|#,1.5|#|-4.1845,-3.6790000000000003|#|#|0.2565,0.747|#|#|#|#|#|#| THEN  8 With Confidence=1.0 and Coverage=0.061728396
18:IF #|#|#|#|1.1855,1.7245|#|#|#|#|0.7525,#|#|#|#| THEN  5 With Confidence=1.0 and Coverage=0.037037037
19:IF #|#|#|#|0.0605,1.2205|#|#|-1.3815,-1.259|#|#|#|#|#| THEN  8 With Confidence=1.0 and Coverage=0.037037037
20:IF #|#|#|#|#|#|#|-0.012,-0.0085|#|#|#|#|#| THEN  10 With Confidence=1.0 and Coverage=0.024691358
21:IF #|#|#|#|#|#|#|#|#|1.2475,#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.024691358
22:IF #|#|#|#|3.7439999999999998,#|#|#|#|#|#|0.316,#|#|#| THEN  7 With Confidence=0.9583333 and Coverage=0.28395063
23:IF #|#|#|-3.3209999999999997,-2.6095|3.052,#|#|#,0.07450000000000001|#|#|#|#|#|#,0.398| THEN  6 With Confidence=0.94736844 and Coverage=0.22222222
24:IF #|#|#|-2.7725,-2.3129999999999997|#|#|#|#|#|#|#|0.5145,#|#| THEN  5 With Confidence=0.9 and Coverage=0.11111111
25:IF #|#|#|-4.1845,-3.8369999999999997|#|#|0.2995,0.5865|#|#|#|-0.019000000000000003,#|#|#| THEN  8 With Confidence=0.9 and Coverage=0.11111111
26:IF #|#|#|-2.7645,-2.3099999999999996|1.9625,#|#|#|-1.217,-0.9305000000000001|#|#|#|#|#| THEN  4 With Confidence=0.9 and Coverage=0.11111111
27:IF #|#|#|#|#,0.009000000000000001|#|#|#|#|#|#|#|#| THEN  0 With Confidence=0.8888889 and Coverage=0.5925926
28:IF #|#|#|#,-4.328|#|#|-0.3085,1.431|#|#|#|#|#|#| THEN  9 With Confidence=0.8863636 and Coverage=0.4814815
29:IF #|#|#|-3.7545,-3.6755|#|#|0.272,0.756|#|#|#|#|#|#| THEN  10 With Confidence=0.875 and Coverage=0.086419754
30:IF #|#|#|-3.0195,-2.7195|#|#|#|-1.217,-0.932|#|#|#|#|#| THEN  4 With Confidence=0.8666667 and Coverage=0.16049382
31:IF #|#|#|-3.2575000000000003,-2.857|2.3129999999999997,#|#|#|#|#|#|0.128,#|#|#| THEN  6 With Confidence=0.85294116 and Coverage=0.3580247
32:IF #|#|#|#,-4.3149999999999995|#|#|-0.3175,1.4365|#|#|#|#|#|#| THEN  9 With Confidence=0.85106385 and Coverage=0.49382716
33:IF #|#|#|-2.76,#|0.3325,0.8025|#|#|#|#|-0.668,0.4595|#|#|#| THEN  2 With Confidence=0.8484849 and Coverage=0.34567901
34:IF #|#|#|-4.178,-3.779|#|#|0.2705,0.735|#|#|#|-0.0165,#|#|#| THEN  8 With Confidence=0.8333333 and Coverage=0.18518518
35:IF #|#|#|-4.1845,-3.7744999999999997|#|#|0.2635,0.738|#|#|#|#|#|#,0.4065| THEN  8 With Confidence=0.8333333 and Coverage=0.18518518
36:IF #|#|#|-4.178,-3.8385|#|#|0.302,0.583|#|#|#|#|#|#| THEN  8 With Confidence=0.8333333 and Coverage=0.12345679
37:IF #|#|#|#|1.4655,1.4865|#|#|#|#|#|#|#|#| THEN  3 With Confidence=0.8333333 and Coverage=0.061728396
38:IF #|#|#|-2.5275,-2.3129999999999997|#|#|#,0.0695|#|#|#|#|#|#,0.3915| THEN  5 With Confidence=0.8235294 and Coverage=0.17283951
39:IF #|#|#|#|-0.032,0.3325|#|-0.326,1.4395|#|#|#|#|#|#| THEN  1 With Confidence=0.8214286 and Coverage=0.28395063
40:IF #|#|#|#|3.6790000000000003,3.74|#|#|#|#|#|#|#|#| THEN  7 With Confidence=0.8181818 and Coverage=0.11111111
41:IF #|#|#|-2.8535,-2.5305|2.3129999999999997,#|#|-0.7495,1.574|#|#|#|0.128,#|#|#| THEN  4 With Confidence=0.8095238 and Coverage=0.20987654
42:IF #|#|#|-3.2635,-2.864|2.3215,#|#|#|#|#|#|#|#|#,0.3915| THEN  6 With Confidence=0.8 and Coverage=0.39506173
43:IF #|#|#|#|-0.10350000000000001,0.507|#|#,1.277|#|#|#|-0.023,#|#|#| THEN  1 With Confidence=0.7941176 and Coverage=0.33333334
44:IF #|#|#|-3.831,-3.2635|#|#|0.302,0.5765|#|#|#|-0.0165,#|#|#| THEN  10 With Confidence=0.7916667 and Coverage=0.2345679
45:IF #|#|#|#,-4.4735|#|#|#|#|#|-0.668,0.4565|#|#|#| THEN  9 With Confidence=0.78846157 and Coverage=0.50617284
46:IF #|#|#|-4.357,-3.8385|#|#|0.302,0.5865|#|#|#|#|#|#| THEN  8 With Confidence=0.78571427 and Coverage=0.13580246
47:IF #|#|#|-4.194,-3.7744999999999997|#|#|0.2565,0.738|#,0.348|#|#|#|#|#| THEN  8 With Confidence=0.7826087 and Coverage=0.22222222
48:IF #|#|#|#|#,0.426|#|#|#|#|#|#|#,-0.047|#| THEN  0 With Confidence=0.77011496 and Coverage=0.8271605
49:IF #|#|#|#,-4.470000000000001|#|#|#|#|#|-0.6755,0.4615|#|#|#| THEN  9 With Confidence=0.76363635 and Coverage=0.5185185
50:IF #|#|#|-2.864,-2.5545|2.308,#|#|-0.7495,1.5550000000000002|#|#|#|#|#|#| THEN  4 With Confidence=0.75 and Coverage=0.25925925
51:IF #|#|#|#|-0.059,0.507|#|-0.321,1.4395|#|#|#|#|#|#,0.4085| THEN  1 With Confidence=0.725 and Coverage=0.3580247
52:IF #|#|#|-2.459,#|0.519,1.1465|#|#|#|#|#|#|#|#| THEN  2 With Confidence=0.7209302 and Coverage=0.38271606
53:IF #|#|#|#,-4.3175|#|#|#|#|#|-0.668,0.4615|#|#|#| THEN  9 With Confidence=0.71875 and Coverage=0.56790125
54:IF #|#|#|-4.204000000000001,-3.7744999999999997|#|#|-0.3125,1.4415|#|#|#|-0.0165,#|#,-0.051500000000000004|#| THEN  8 With Confidence=0.71428573 and Coverage=0.30864197
55:IF #|#|#|-4.1845,-3.8385|#|#|#|#|0.596,#|#|0.316,#|#|#| THEN  8 With Confidence=0.7105263 and Coverage=0.33333334
56:IF #|#|#|-2.864,-2.5305|2.3025,#|#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.7058824 and Coverage=0.2962963
57:IF #|#|#|-3.8369999999999997,-3.2635|#|#|0.302,0.579|#|#|#|#|#|#| THEN  10 With Confidence=0.7037037 and Coverage=0.2345679
58:IF #|#|#|#|3.4215,#|#|#|#|#|#|0.128,#|#|#| THEN  7 With Confidence=0.70149255 and Coverage=0.5802469
59:IF #|#|#|-3.8369999999999997,-2.864|#|#|0.302,0.5865|#|#|#|-0.0165,#|#|#| THEN  10 With Confidence=0.6944444 and Coverage=0.30864197
60:IF #|#|#|#|3.1310000000000002,#|#|#|#|#|#|0.3195,#|-0.9025000000000001,0.6225|#| THEN  7 With Confidence=0.6805556 and Coverage=0.60493827
61:IF #|#|#|#|3.1295,#|#|#|#|#|#|0.3205,#|#|#| THEN  7 With Confidence=0.6744186 and Coverage=0.7160494
62:IF #|#|#|#|3.6790000000000003,#|#|#|#|#|#|#|#|#| THEN  7 With Confidence=0.67241377 and Coverage=0.4814815
63:IF #|#|#|-2.6245000000000003,#|0.47450000000000003,1.0625|#|#|#|#|-0.668,0.458|#|#|#| THEN  2 With Confidence=0.6666667 and Coverage=0.39506173
64:IF #|#|#|-2.932,-2.459|1.9745,2.84|#|#|#|#|#|#|#|#,0.398| THEN  4 With Confidence=0.6603774 and Coverage=0.43209878
65:IF #|#|#|-3.6995,-2.8019999999999996|3.065,#|#|#|#|#|#|#|#|#| THEN  6 With Confidence=0.6571429 and Coverage=0.28395063
66:IF #|#|#|-2.6245000000000003,#|0.47450000000000003,1.0625|#|#|#|#|#|#|#|#| THEN  2 With Confidence=0.6530612 and Coverage=0.39506173
67:IF #|#|#|-4.178,-3.8385|#|#|#|#|0.5974999999999999,#|-0.7515000000000001,0.5485|#|#|#| THEN  8 With Confidence=0.6530612 and Coverage=0.39506173
68:IF #|#|#|-4.1845,-3.779|#|#|-0.321,0.738|#|#|#|#|#|#,0.4005| THEN  8 With Confidence=0.65 and Coverage=0.4814815
69:IF #|#|#|-3.306,-2.6799999999999997|2.3215,#|#|#|#|#|#|-0.019000000000000003,#|#|#| THEN  6 With Confidence=0.64912283 and Coverage=0.45679012
70:IF #|#|#|#,-4.3745|0.8145,#|#|#|#|#|#|#|#|#| THEN  9 With Confidence=0.6455696 and Coverage=0.6296296
71:IF #|#|#|#,-4.357|0.8095000000000001,#|#|#|#|#|#|#|#|#| THEN  9 With Confidence=0.6419753 and Coverage=0.6419753
72:IF #|#|#|-3.066,-2.4695|1.9745,2.84|#|#|#,0.352|#|#|#|#|#,0.398| THEN  4 With Confidence=0.640625 and Coverage=0.50617284
73:IF #|#|#|-3.7744999999999997,-3.2575000000000003|#|#|0.2635,0.735|#|#|#|#|#|#| THEN  10 With Confidence=0.6363636 and Coverage=0.25925925
74:IF #|#|#|-2.7925,#|0.4905,1.0585|#|#|#|#|#|#|#|#| THEN  2 With Confidence=0.6315789 and Coverage=0.44444445
75:IF #|#|#|-4.761,-3.7025|3.065,#|#|#|#|#|#|#|#|#| THEN  7 With Confidence=0.6082474 and Coverage=0.72839504
76:IF #|#|#|-4.204000000000001,-3.7685|#|#|-0.3175,1.4415|#|#|#|-0.019000000000000003,#|#|#,0.4005| THEN  8 With Confidence=0.6060606 and Coverage=0.49382716
77:IF #|#|#|#|-0.059,0.711|#|-0.7495,1.583|#|#|#|#|#|#,0.3915| THEN  1 With Confidence=0.6031746 and Coverage=0.4691358
78:IF #|#|#|#|-0.059,0.711|#|#|#|#|#|-0.0155,#|#|#| THEN  1 With Confidence=0.59090906 and Coverage=0.4814815
79:IF #|#|#|#|#,0.544|#|#|#|-0.16999999999999998,#|#|#|#|#| THEN  0 With Confidence=0.58677685 and Coverage=0.8765432
80:IF #|#|#|-2.524,#|0.8025,#|#|#,1.4415|#|#|#|#|-0.9025000000000001,0.63|#| THEN  3 With Confidence=0.5825243 and Coverage=0.7407407
81:IF #|#|#|-3.1305,-2.3715|1.9885000000000002,2.84|#|#|#|#|#|#|#|#,0.3915| THEN  4 With Confidence=0.5675676 and Coverage=0.5185185
