25.0, 48.0, 48.0, 5.0, 44.0, 17.0, 29.0, cp
51.0, 54.0, 48.0, 5.0, 41.0, 34.0, 43.0, cp
29.0, 52.0, 48.0, 5.0, 42.0, 29.0, 39.0, cp
33.0, 45.0, 48.0, 5.0, 52.0, 32.0, 41.0, cp
29.0, 3.0, 48.0, 5.0, 45.0, 3.0, 17.0, cp
35.0, 48.0, 48.0, 5.0, 56.0, 4.0, 48.0, cp
44.0, 51.0, 48.0, 5.0, 47.0, 26.0, 36.0, cp
44.0, 28.0, 48.0, 5.0, 43.0, 27.0, 37.0, cp
51.0, 46.0, 48.0, 5.0, 58.0, 31.0, 41.0, cp
43.0, 32.0, 48.0, 5.0, 33.0, 45.0, 52.0, cp
51.0, 49.0, 48.0, 5.0, 53.0, 14.0, 26.0, cp
25.0, 26.0, 48.0, 5.0, 39.0, 32.0, 42.0, cp
36.0, 42.0, 48.0, 5.0, 53.0, 32.0, 41.0, cp
22.0, 34.0, 48.0, 5.0, 42.0, 29.0, 39.0, cp
23.0, 48.0, 48.0, 5.0, 59.0, 88.0, 89.0, im
46.0, 61.0, 48.0, 5.0, 48.0, 86.0, 87.0, im
4.0, 5.0, 48.0, 5.0, 65.0, 82.0, 84.0, im
2.0, 46.0, 48.0, 5.0, 57.0, 78.0, 81.0, im
41.0, 51.0, 48.0, 5.0, 53.0, 75.0, 78.0, im
58.0, 34.0, 48.0, 5.0, 56.0, 87.0, 81.0, im
59.0, 56.0, 48.0, 5.0, 55.0, 8.0, 82.0, im
11.0, 5.0, 48.0, 5.0, 58.0, 72.0, 68.0, im
72.0, 42.0, 48.0, 5.0, 65.0, 77.0, 79.0, imU
67.0, 37.0, 48.0, 5.0, 54.0, 64.0, 68.0, imU
7.0, 53.0, 48.0, 5.0, 7.0, 86.0, 87.0, imU
78.0, 44.0, 48.0, 5.0, 45.0, 73.0, 68.0, imU
77.0, 57.0, 48.0, 5.0, 88.0, 53.0, 2.0, om
68.0, 63.0, 48.0, 5.0, 73.0, 4.0, 3.0, om
67.0, 7.0, 48.0, 5.0, 46.0, 45.0, 33.0, pp
67.0, 81.0, 48.0, 5.0, 54.0, 49.0, 23.0, pp
63.0, 83.0, 48.0, 5.0, 4.0, 39.0, 19.0, pp
64.0, 66.0, 48.0, 5.0, 41.0, 39.0, 2.0, pp
69.0, 66.0, 48.0, 5.0, 41.0, 5.0, 25.0, pp

