1:IF #|#|#,0.555|#|#|#|8.254999999999999,9.765|#|#| THEN  7 With Confidence=1.0 and Coverage=0.7692308
2:IF #|#|#|0.85,2.0949999999999998|#|#, 0.0|#|#,0.1|#| THEN  6 With Confidence=1.0 and Coverage=0.75
3:IF #|#,13.85|#|1.375,2.0949999999999998|#|#|9.899999999999999,12.870000000000001|#|#| THEN  5 With Confidence=1.0 and Coverage=0.6666667
4:IF #|#|#|2.95,#|#|#|#|#|#| THEN  5 With Confidence=1.0 and Coverage=0.25
5:IF #|#|3.395,3.42|#|#|0.33999999999999997,#|#|#|#| THEN  3 With Confidence=1.0 and Coverage=0.2
6:IF 1.517335,1.517425|#|#|#|#|#|#|#|#| THEN  1 With Confidence=1.0 and Coverage=0.04761905
7:IF #|13.145,#|#,3.38|#|#|#|#|0.335,#|#| THEN  7 With Confidence=0.9583333 and Coverage=0.88461536
8:IF #|12.815000000000001,13.985|#|1.42,2.145|#|#|7.02,8.215|#|#| THEN  2 With Confidence=0.9583333 and Coverage=0.3382353
9:IF 1.517195,1.517985|12.399999999999999,14.364999999999998|#|0.735,1.5|#|#|#|#|#| THEN  1 With Confidence=0.9411765 and Coverage=0.50793654
10:IF #|12.83,13.985|#|1.4049999999999998,2.145|#|#|7.02,8.425|#|#| THEN  2 With Confidence=0.9285714 and Coverage=0.38235295
11:IF #|#,13.8|#|1.4049999999999998,2.145|#|#|7.02,8.425|#|#| THEN  2 With Confidence=0.90909094 and Coverage=0.44117647
12:IF #|#|#|1.4049999999999998,2.145|#|#|7.02,8.215|#|#| THEN  2 With Confidence=0.9 and Coverage=0.3970588
13:IF #|13.17,#|#,3.3449999999999998|#|#|#, 0.0|#|#,0.14500000000000002|#| THEN  6 With Confidence=0.8888889 and Coverage=1.0
14:IF 1.517335,1.517785|#|#|#|#|#|#|#|#| THEN  1 With Confidence=0.88461536 and Coverage=0.36507937
15:IF #|#,13.8|#|1.245,2.145|#|#|6.79,8.395|#|#| THEN  2 With Confidence=0.825 and Coverage=0.4852941
16:IF #|#|#|#|#|#|7.6850000000000005,8.16|#|#| THEN  2 With Confidence=0.8181818 and Coverage=0.3970588
17:IF #|#,13.8|#|1.245,2.145|#|#|6.79,8.425|#|#| THEN  2 With Confidence=0.8095238 and Coverage=0.5
18:IF #|#,13.985|#|1.435,2.145|#|#|6.17,10.835|#|#| THEN  2 With Confidence=0.8095238 and Coverage=0.5
19:IF 1.517005,#|#|#|1.1150000000000002,1.4049999999999998|#|0.375,0.685|#|#|#| THEN  1 With Confidence=0.80851066 and Coverage=0.6031746
20:IF #|#|3.38,3.42|#|#|0.325,#|#|#|#| THEN  3 With Confidence=0.8 and Coverage=0.26666668
21:IF #|#,13.985|#|1.4049999999999998,2.145|#|#|6.5600000000000005,10.835|#|#| THEN  2 With Confidence=0.79591835 and Coverage=0.5735294
22:IF #|#,13.985|#|1.4049999999999998,2.145|#|0.325,#|#|#|#| THEN  2 With Confidence=0.7407407 and Coverage=0.5882353
23:IF 1.517005,#|#|#|1.1150000000000002,1.375|#|#|#|#|#| THEN  1 With Confidence=0.7358491 and Coverage=0.61904764
24:IF #|#|#,3.38|#|#|#,0.03|#|#,0.195|#| THEN  6 With Confidence=0.72727275 and Coverage=1.0
25:IF 1.517005,#|#|#|#,1.4049999999999998|#|#|#,10.365|#|#| THEN  1 With Confidence=0.7236842 and Coverage=0.8730159
26:IF 1.517195,#|#|#|0.85,1.4049999999999998|#|#|#|#|#| THEN  1 With Confidence=0.69014084 and Coverage=0.7777778
27:IF #|13.129999999999999,#|#,3.355|#|#|#|#,9.765|#|#| THEN  7 With Confidence=0.6756757 and Coverage=0.96153843
28:IF #|12.18,14.415|#|#,1.42|#|#|#,10.365|#|#| THEN  1 With Confidence=0.65555555 and Coverage=0.93650794
29:IF 1.517195,#|#|#|#,1.4049999999999998|#|#|#|#|#| THEN  1 With Confidence=0.6395349 and Coverage=0.8730159
30:IF #|#|#|0.69,1.4049999999999998|#|#|6.79,10.365|#|#| THEN  1 With Confidence=0.6363636 and Coverage=0.8888889
31:IF #|#|#,3.3449999999999998|#|#|#|#,9.765|#|#| THEN  7 With Confidence=0.53061223 and Coverage=1.0

1:IF #|#|#,1.9849999999999999|#|#|#|8.085,9.45|#|#| THEN  7 With Confidence=1.0 and Coverage=0.84615386
2:IF #|12.645,13.52|#,2.335|#|#|#|#|#|#| THEN  5 With Confidence=1.0 and Coverage=0.75
3:IF 1.516095,1.516715|#|#|#|#|#|8.305,8.585|#,0.335|#| THEN  3 With Confidence=1.0 and Coverage=0.4
4:IF 1.517195,1.51772|#|#|#|#|0.495,0.615|#|#|#| THEN  1 With Confidence=1.0 and Coverage=0.31746033
5:IF 1.51599,1.516715|#|#|#|#|#|7.805,8.274999999999999|#|#| THEN  2 With Confidence=1.0 and Coverage=0.1764706
6:IF 1.517235,1.51895|#|#|#|#|0.035,0.165|#|#|#| THEN  3 With Confidence=1.0 and Coverage=0.13333334
7:IF #|#|#|#|#|#|#|0.14500000000000002,0.195|#| THEN  3 With Confidence=1.0 and Coverage=0.06666667
8:IF 1.517005,1.517985|#,13.52|2.22,#|#,1.545|#|#|#|#|#| THEN  1 With Confidence=0.96875 and Coverage=0.4920635
9:IF #|#|#|#|#|#|#|0.335,#|#| THEN  7 With Confidence=0.92 and Coverage=0.88461536
10:IF #|12.5,13.52|#,2.335|#|#|#|#|#|#| THEN  5 With Confidence=0.90909094 and Coverage=0.8333333
11:IF #,1.517335|#|#|#|#|#|7.805,8.274999999999999|#|#| THEN  2 With Confidence=0.90625 and Coverage=0.42647058
12:IF #,1.520615|#|#|#|#|#, 0.0|#|#,0.255|#| THEN  6 With Confidence=0.8888889 and Coverage=1.0
13:IF 1.523895,#|#|#|#|#|#|#|#|#| THEN  2 With Confidence=0.8888889 and Coverage=0.11764706
14:IF 1.515895,1.5231750000000002|#|1.9849999999999999,#|#|#|#|7.805,8.29|#|#| THEN  2 With Confidence=0.825 and Coverage=0.4852941
15:IF #|#,14.02|#|#|#|#|7.805,8.425|#|#| THEN  2 With Confidence=0.7407407 and Coverage=0.5882353
16:IF 1.517005,1.523075|#,13.425|#|#,1.4049999999999998|#|#|#|#|#| THEN  1 With Confidence=0.73913044 and Coverage=0.53968257
17:IF 1.517195,1.523075|#|2.1950000000000003,#|#,1.4049999999999998|#|#|#|#,0.075|#| THEN  1 With Confidence=0.7352941 and Coverage=0.7936508
18:IF 1.517195,1.523075|#|1.76,#|0.76,1.355|#|#|#|#|#| THEN  1 With Confidence=0.734375 and Coverage=0.74603176
19:IF 1.517005,1.5234450000000002|#|1.815,#|#,1.4049999999999998|#|#|#|#|#| THEN  1 With Confidence=0.72 and Coverage=0.85714287
20:IF #|#|#|#|#|0.065,1.19|#,8.425|#|#| THEN  2 With Confidence=0.71929824 and Coverage=0.60294116
21:IF 1.517005,1.523075|#|#|0.775,1.375|#|#|#|#|#| THEN  1 With Confidence=0.7164179 and Coverage=0.7619048
22:IF #|#|#|1.775,#|#|#|#|#|#| THEN  7 With Confidence=0.6666667 and Coverage=0.9230769
23:IF #|#,13.54|#,2.1950000000000003|#|#|#|#|#|#| THEN  5 With Confidence=0.64705884 and Coverage=0.9166667
24:IF #|12.645,14.02|#|#|#|0.275,0.89|#|#|#| THEN  2 With Confidence=0.5 and Coverage=0.7794118
25:IF 1.515895,1.523075|#,14.035|#|#|#|0.275,0.785|#|#|#| THEN  2 With Confidence=0.4954955 and Coverage=0.8088235

1:IF #|13.74,#|#,3.755|#|#|#, 0.0|#|#,0.335|#| THEN  6 With Confidence=1.0 and Coverage=1.0
2:IF #|#|#,3.4050000000000002|#|#|#,0.165|#|0.335,#|#| THEN  7 With Confidence=1.0 and Coverage=0.7692308
3:IF #|13.74,#|#|#|#|#|#|0.725,#|#| THEN  7 With Confidence=1.0 and Coverage=0.53846157
4:IF 1.517195,#|#|3.295,3.63|0.735,1.42|#|0.33999999999999997,#|#|#|#| THEN  1 With Confidence=1.0 and Coverage=0.47619048
5:IF #|12.66,12.98|#|#|#|#|9.629999999999999,#|#|#| THEN  5 With Confidence=1.0 and Coverage=0.33333334
6:IF #|#|#|#|#| 6.21,#|#|#|#| THEN  5 With Confidence=1.0 and Coverage=0.16666667
7:IF #|#|#|1.4049999999999998,1.5150000000000001|#|#|6.79,8.41|#|#| THEN  2 With Confidence=1.0 and Coverage=0.16176471
8:IF 1.517325,1.517875|#|#|#|#|#,0.155|#|#|#| THEN  3 With Confidence=1.0 and Coverage=0.13333334
9:IF #|#|#|#|#|#|12.870000000000001,#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.10294118
