6.1, 2.8, 4.7, 1.2, Iris-versicolor
5.4, 3.0, 4.5, 1.5, Iris-versicolor
6.1, 3.0, 4.6, 1.4, Iris-versicolor
5.6, 2.8, 4.9, 2.0, Iris-virginica
5.0, 3.4, 1.5, 0.2, Iris-setosa
6.1, 2.9, 4.7, 1.4, Iris-versicolor
5.8, 2.8, 5.1, 2.4, Iris-virginica
4.7, 3.2, 1.6, 0.2, Iris-setosa
5.2, 4.1, 1.5, 0.1, Iris-setosa
5.9, 3.2, 4.8, 1.8, Iris-versicolor
7.7, 3.0, 6.1, 2.3, Iris-virginica
6.8, 3.2, 5.9, 2.3, Iris-virginica
6.3, 2.5, 5.0, 1.9, Iris-virginica
5.0, 3.2, 1.2, 0.2, Iris-setosa
5.1, 3.8, 1.6, 0.2, Iris-setosa

