1:IF #|#|#|#|#|#|#|#|01|#|1.5,#|#|#|#|#| THEN  negative With Confidence=1.0 and Coverage=0.08722741
2:IF #|2845.5,2862.5|#|#|#|#|#|#|#|#|#|#|#|#|#| THEN  negative With Confidence=1.0 and Coverage=0.012461059
3:IF #|#|1.5,#|#|#|#|11001010|#|10|#|#|#|#|#|397.0,#| THEN  positive With Confidence=0.990099 and Coverage=0.37593985
4:IF #|1787.5,#|#|#|#|#|#|#|10|#|#|#|#|#|397.0,#| THEN  positive With Confidence=0.9892473 and Coverage=0.34586465
5:IF #|#|1.5,#|#|#|#|#|#|10|#|#|#|#|#|428.0,#| THEN  positive With Confidence=0.9826087 and Coverage=0.42481202
6:IF #|#|#|#|#|10100011011111|#|#|01|#|#|#|#|#|#,1285.0| THEN  negative With Confidence=0.96794873 and Coverage=0.47040498
7:IF #|#|#|#|#|#|#|#|01|#|#|#|#|#,273.0|#,1285.0| THEN  negative With Confidence=0.96464646 and Coverage=0.5950156
8:IF #|#|2.5,#|#|#|11110111011111|#|#|01|#|#|#|#|#|#| THEN  negative With Confidence=0.95416665 and Coverage=0.71339566
9:IF #|#|#|#|#|10110111011111|#|#|01|#|#|#|#|#|#| THEN  negative With Confidence=0.9537815 and Coverage=0.7071651
10:IF #|#|#|#|#|#|#|#|10|#|3.5,#|#|#|#|#| THEN  positive With Confidence=0.9527559 and Coverage=0.4548872
11:IF #|#|#|110|#|#|#|#|01|#|#|#|#|#|#| THEN  negative With Confidence=0.94814813 and Coverage=0.79750776
12:IF #|#|#|#|#|01111111110001|#|#|10|#|#|#|#|#|#| THEN  positive With Confidence=0.8333333 and Coverage=0.8082707
13:IF #|#|2.5,#|#|#|10110111011111|#|#|#|#|#,3.5|#|#|#|#,4553.5| THEN  negative With Confidence=0.75659823 and Coverage=0.8037383
14:IF #|#|1.5,#|#|#|#|#|#,3750.0|#|#|#,1.5|#|#|#|#,1316.0| THEN  negative With Confidence=0.75287354 and Coverage=0.81619936

1:IF #|#|2282.0,#|#|#|#|#|#|01|#|#|#|#|#|#| THEN  negative With Confidence=1.0 and Coverage=0.11214953
2:IF #|2600.0,4279.0|#|#|#|#|#|#|10|#|#|#|#|#|584.5,2878.5| THEN  positive With Confidence=1.0 and Coverage=0.08646616
3:IF #|#|#|#|#|#|#|#|#|#|#|#|#|#|5664.5,#| THEN  positive With Confidence=1.0 and Coverage=0.075187966
4:IF #|#|#|#|#|#|#|#|#|#|#|#|#|#|3.5,5.5| THEN  negative With Confidence=1.0 and Coverage=0.037383176
5:IF #|#|#|#|#|#|#|#|10|#|#|#|#|#|584.5,2746.5| THEN  positive With Confidence=0.983871 and Coverage=0.22932331
6:IF #|#|#|#|#|#|#|#|01|#|0.5,#|#|#|#|#| THEN  negative With Confidence=0.98333335 and Coverage=0.18380062
7:IF #|2571.0,4295.5|#|#|#|#|#|#|01|#|#|#|#|#|#| THEN  negative With Confidence=0.9705882 and Coverage=0.3084112
8:IF #|#|#|#|100|#|#|#|10|#|5.5,#|#|#|#|#| THEN  positive With Confidence=0.96629214 and Coverage=0.32330826
9:IF #|#|#|#|#|#|#|#|01|#|#|#|#|#,483.5|#| THEN  negative With Confidence=0.954717 and Coverage=0.788162
10:IF #|#|#|#|#|#|#|#|10|#|3.5,#|#|#|#|#| THEN  positive With Confidence=0.952 and Coverage=0.4473684
11:IF #|#|#|#|100|#|#|#|10|#|0.5,#|#|#|#|#| THEN  positive With Confidence=0.9127907 and Coverage=0.5902256
12:IF #|#|#|#|#|#|#|#|10|#|0.5,#|#|#|#|#| THEN  positive With Confidence=0.9014778 and Coverage=0.6879699
13:IF #|#|#|#|101|#|#|#|10|#|#|#|#|#,377.5|#| THEN  positive With Confidence=0.8590909 and Coverage=0.7105263
14:IF #|#|#|#|#|#|#|#|#|#|#,2.5|#|#|#|#,1148.5| THEN  negative With Confidence=0.7323232 and Coverage=0.90342677

1:IF #|2012.5,3362.5|#|#|#|#|#|#|#|#|#, 0|#|#|167.5,251.0|#| THEN  negative With Confidence=1.0 and Coverage=0.09034268
2:IF #|#|#|#|#|#|#|#|#|#|#|#|#|#|5664.5,#| THEN  positive With Confidence=1.0 and Coverage=0.082706764
3:IF #|#|#|#|#|#|#|#|#|#|#|#|#|#|63.0,98.5| THEN  negative With Confidence=1.0 and Coverage=0.024922118
4:IF #|#|#|#|#|11111110110011|#|#|10|#|#|#|#|#|816.5,#| THEN  positive With Confidence=0.98717946 and Coverage=0.28947368
5:IF #|#|#|#|#|#|#|#|#|#|2.5,#|#|#|#|816.5,#| THEN  positive With Confidence=0.98333335 and Coverage=0.22180451
6:IF #|#|#|#|#|#|#|#|10|#|#|#|#|#|779.5,#| THEN  positive With Confidence=0.978022 and Coverage=0.33458647
7:IF #|1870.5,4166.5|#|#|#|#|#|#|01|#|#|#|101|#|#| THEN  negative With Confidence=0.9677419 and Coverage=0.46728972
8:IF #|#|#|#|#|#|#|#|01|#|#|#|101|#|#,816.5| THEN  negative With Confidence=0.9551569 and Coverage=0.6635514
9:IF #|#|#|#|#|#|#|#|01|#|#|#|#|#|#| THEN  negative With Confidence=0.94160587 and Coverage=0.8037383
10:IF #|#|#|#|#|01111110110011|#|#|10|#|1.5,#|#|#|#|#| THEN  positive With Confidence=0.93430656 and Coverage=0.48120302
11:IF #|#|#|#|#|#|#|#|10|#|2.5,19.5|#|#|#|#| THEN  positive With Confidence=0.9315069 and Coverage=0.5112782
12:IF #|#|#|#|#|#|#|#|10|#|1.5,#|#|#|#|#| THEN  positive With Confidence=0.9112426 and Coverage=0.57894737
13:IF #|#|#|#|#|01011110110011|#|#|10|#|#|#|#|#|#| THEN  positive With Confidence=0.8526786 and Coverage=0.7180451
14:IF #|#|#|#|#|11111111110011|#|#|10|#|#|#|101|#|#| THEN  positive With Confidence=0.8403042 and Coverage=0.83082706
15:IF #|#|#|#|#|#|#|#|#|#|#,1.5|#|#|#|#,816.5| THEN  negative With Confidence=0.75 and Coverage=0.8130841

1:IF #|#|#|110|#|11111001010111|110101100|#|01|#|#|#|#|#|#,779.5| THEN  negative With Confidence=1.0 and Coverage=0.45652175
2:IF #|#|#|#|#|#|#|#|#|#|10.5,#|#|#|#|450.0,#| THEN  positive With Confidence=1.0 and Coverage=0.10526316
3:IF #|#|#|#|#|#|#|#|#|#|#|#|#|#|5664.5,#| THEN  positive With Confidence=1.0 and Coverage=0.082706764
4:IF #|#|#|#|#|#|#|#|#|#|#, 0|#|#|128.5,151.0|#| THEN  negative With Confidence=1.0 and Coverage=0.06832298
5:IF #|355.0,385.0|#|#|#|#|#|#|#|#|#|#|#|#|#| THEN  negative With Confidence=1.0 and Coverage=0.00931677
