43.0, 32.0, 48.0, 5.0, 33.0, 45.0, 52.0, cp
29.0, 28.0, 48.0, 5.0, 5.0, 42.0, 5.0, cp
4.0, 46.0, 48.0, 5.0, 42.0, 35.0, 44.0, cp
0.0, 38.0, 48.0, 5.0, 42.0, 48.0, 55.0, cp
55.0, 47.0, 48.0, 5.0, 57.0, 78.0, 8.0, im
54.0, 49.0, 48.0, 5.0, 4.0, 87.0, 88.0, im
47.0, 59.0, 48.0, 5.0, 52.0, 76.0, 79.0, im
71.0, 4.0, 48.0, 5.0, 71.0, 7.0, 74.0, im
74.0, 7.0, 48.0, 5.0, 66.0, 65.0, 69.0, im
63.0, 65.0, 48.0, 5.0, 66.0, 67.0, 71.0, im
36.0, 47.0, 48.0, 5.0, 51.0, 69.0, 72.0, im
61.0, 66.0, 48.0, 5.0, 46.0, 87.0, 88.0, im
7.0, 39.0, 1.0, 5.0, 51.0, 82.0, 84.0, imL
69.0, 43.0, 48.0, 5.0, 59.0, 74.0, 77.0, imU
58.0, 6.0, 48.0, 5.0, 59.0, 73.0, 76.0, imU
63.0, 51.0, 48.0, 5.0, 64.0, 72.0, 76.0, imU
67.0, 84.0, 48.0, 5.0, 74.0, 54.0, 37.0, om
75.0, 76.0, 48.0, 5.0, 83.0, 57.0, 3.0, om
68.0, 49.0, 1.0, 5.0, 62.0, 55.0, 28.0, omL
63.0, 1.0, 48.0, 5.0, 35.0, 51.0, 49.0, pp
7.0, 64.0, 48.0, 5.0, 47.0, 51.0, 47.0, pp
64.0, 81.0, 48.0, 5.0, 37.0, 39.0, 44.0, pp
62.0, 83.0, 48.0, 5.0, 46.0, 36.0, 4.0, pp
71.0, 57.0, 48.0, 5.0, 48.0, 35.0, 32.0, pp
21.0, 34.0, 48.0, 5.0, 51.0, 28.0, 39.0, cp
42.0, 4.0, 48.0, 5.0, 56.0, 18.0, 3.0, cp
22.0, 43.0, 48.0, 5.0, 48.0, 16.0, 28.0, cp
36.0, 39.0, 48.0, 5.0, 48.0, 22.0, 23.0, cp
43.0, 4.0, 48.0, 5.0, 39.0, 28.0, 39.0, cp
44.0, 56.0, 48.0, 5.0, 5.0, 46.0, 54.0, cp
47.0, 29.0, 48.0, 5.0, 51.0, 33.0, 43.0, cp
24.0, 43.0, 48.0, 5.0, 54.0, 52.0, 59.0, cp
34.0, 46.0, 48.0, 5.0, 52.0, 35.0, 44.0, cp
64.0, 76.0, 48.0, 5.0, 45.0, 35.0, 38.0, cp

