0.38, 0.49, 0.53, 0.19, 0.5, 0.0, 0.5, 0.22, CYT
0.41, 0.46, 0.59, 0.19, 0.5, 0.0, 0.58, 0.27, NUC
0.67, 0.62, 0.4, 0.43, 0.5, 0.83, 0.5, 0.22, MIT
0.46, 0.38, 0.47, 0.22, 0.5, 0.0, 0.52, 0.27, MIT
0.78, 0.75, 0.4, 0.28, 0.5, 0.0, 0.53, 0.22, MIT
0.64, 0.57, 0.57, 0.27, 0.5, 0.0, 0.37, 0.22, CYT
0.47, 0.32, 0.64, 0.3, 0.5, 0.0, 0.63, 0.22, NUC
0.44, 0.39, 0.53, 0.14, 0.5, 0.0, 0.54, 0.44, CYT
0.45, 0.43, 0.51, 0.24, 0.5, 0.0, 0.54, 0.33, CYT
0.31, 0.46, 0.54, 0.52, 0.5, 0.0, 0.5, 0.34, NUC
0.55, 0.42, 0.34, 0.3, 0.5, 0.0, 0.52, 0.22, ME3
0.35, 0.4, 0.59, 0.22, 0.5, 0.0, 0.47, 0.37, NUC
0.42, 0.32, 0.5, 0.21, 0.5, 0.0, 0.51, 0.22, NUC
0.6, 0.56, 0.47, 0.2, 0.5, 0.0, 0.5, 0.38, NUC
0.54, 0.42, 0.41, 0.16, 0.5, 0.0, 0.52, 0.22, ME2
0.52, 0.54, 0.5, 0.21, 0.5, 0.0, 0.48, 0.3, CYT
0.55, 0.46, 0.53, 0.11, 0.5, 0.0, 0.52, 0.48, CYT
0.58, 0.6, 0.43, 0.12, 0.5, 0.0, 0.55, 0.22, ME3
0.58, 0.53, 0.38, 0.18, 0.5, 0.0, 0.52, 0.22, ME3
0.46, 0.35, 0.33, 0.17, 0.5, 0.0, 0.55, 0.22, ME3
0.35, 0.56, 0.36, 0.3, 0.5, 0.0, 0.53, 0.25, ME3
0.44, 0.51, 0.37, 0.15, 0.5, 0.0, 0.51, 0.22, ME3
0.5, 0.5, 0.48, 0.17, 0.5, 0.0, 0.47, 0.26, CYT
0.32, 0.38, 0.52, 0.2, 0.5, 0.0, 0.52, 0.28, CYT
0.56, 0.54, 0.59, 0.14, 0.5, 0.0, 0.52, 0.27, NUC
0.59, 0.43, 0.52, 0.19, 0.5, 0.0, 0.55, 0.27, CYT
0.49, 0.42, 0.54, 0.17, 0.5, 0.0, 0.5, 0.36, CYT
0.57, 0.59, 0.5, 0.58, 0.5, 0.0, 0.53, 0.22, MIT
0.61, 0.57, 0.45, 0.21, 0.5, 0.0, 0.5, 0.42, NUC
0.44, 0.41, 0.58, 0.2, 0.5, 0.0, 0.57, 0.25, CYT
0.51, 0.43, 0.63, 0.18, 0.5, 0.0, 0.52, 0.22, CYT
0.55, 0.49, 0.5, 0.46, 0.5, 0.0, 0.52, 0.25, MIT
0.68, 0.5, 0.43, 0.27, 0.5, 0.0, 0.61, 0.22, ME2
0.27, 0.56, 0.56, 0.18, 0.5, 0.0, 0.52, 0.22, CYT
0.86, 0.92, 0.5, 0.37, 1.0, 0.0, 0.53, 0.32, ERL
0.43, 0.45, 0.54, 0.14, 0.5, 0.0, 0.5, 0.31, CYT
0.42, 0.51, 0.39, 0.22, 0.5, 0.0, 0.49, 0.26, ME3
0.52, 0.62, 0.54, 0.19, 0.5, 0.0, 0.5, 0.22, MIT
0.62, 0.64, 0.56, 0.2, 0.5, 0.0, 0.48, 0.33, NUC
0.39, 0.37, 0.33, 0.23, 0.5, 0.0, 0.53, 0.26, ME3
0.68, 0.58, 0.51, 0.19, 0.5, 0.83, 0.54, 0.22, POX
0.46, 0.57, 0.52, 0.28, 0.5, 0.0, 0.52, 0.22, NUC
0.53, 0.48, 0.45, 0.44, 0.5, 0.0, 0.49, 0.27, MIT
0.57, 0.44, 0.42, 0.2, 0.5, 0.0, 0.54, 0.22, CYT
0.66, 0.66, 0.32, 0.54, 0.5, 0.0, 0.51, 0.22, ME2
0.39, 0.3, 0.56, 0.12, 0.5, 0.0, 0.53, 0.38, NUC
0.51, 0.42, 0.56, 0.38, 0.5, 0.0, 0.46, 0.22, MIT
0.44, 0.44, 0.67, 0.35, 0.5, 0.0, 0.48, 0.26, MIT
0.6, 0.46, 0.59, 0.16, 0.5, 0.0, 0.49, 0.22, MIT
0.55, 0.59, 0.47, 0.64, 0.5, 0.0, 0.54, 0.33, MIT
0.32, 0.45, 0.44, 0.2, 0.5, 0.0, 0.55, 0.33, NUC
0.39, 0.35, 0.49, 0.17, 0.5, 0.0, 0.49, 0.22, NUC
0.44, 0.41, 0.29, 0.21, 0.5, 0.0, 0.49, 0.22, ME3
0.56, 0.63, 0.52, 0.2, 0.5, 0.0, 0.34, 0.26, NUC
0.36, 0.39, 0.55, 0.26, 0.5, 0.0, 0.49, 0.22, NUC
0.59, 0.58, 0.39, 0.52, 0.5, 0.0, 0.5, 0.31, CYT
0.78, 0.63, 0.53, 0.13, 0.5, 0.0, 0.54, 0.22, ME2
0.51, 0.34, 0.49, 0.16, 0.5, 0.0, 0.53, 0.21, NUC
0.64, 0.76, 0.51, 0.18, 0.5, 0.0, 0.46, 0.22, NUC
0.39, 0.42, 0.49, 0.1, 0.5, 0.0, 0.49, 0.65, NUC
0.5, 0.51, 0.57, 0.27, 0.5, 0.0, 0.48, 0.22, POX
0.6, 0.54, 0.54, 0.53, 0.5, 0.0, 0.52, 0.27, MIT
0.55, 0.59, 0.52, 0.1, 0.5, 0.0, 0.53, 0.22, CYT
0.46, 0.49, 0.45, 0.28, 0.5, 0.0, 0.55, 0.22, VAC
0.75, 0.6, 0.43, 0.35, 0.5, 0.0, 0.45, 0.27, MIT
0.56, 0.68, 0.52, 0.39, 0.5, 0.0, 0.36, 0.22, MIT
0.59, 0.45, 0.58, 0.21, 0.5, 0.0, 0.49, 0.22, MIT
0.59, 0.58, 0.47, 0.61, 0.5, 0.0, 0.44, 0.3, MIT
0.55, 0.63, 0.54, 0.16, 0.5, 0.0, 0.45, 0.27, CYT
0.42, 0.53, 0.57, 0.17, 0.5, 0.0, 0.49, 0.22, CYT
0.56, 0.59, 0.54, 0.18, 0.5, 0.0, 0.48, 0.46, NUC
0.53, 0.45, 0.53, 0.18, 0.5, 0.0, 0.42, 0.22, CYT
0.43, 0.46, 0.5, 0.21, 0.5, 0.0, 0.49, 0.34, CYT
0.52, 0.5, 0.51, 0.2, 0.5, 0.0, 0.51, 0.22, NUC
0.49, 0.49, 0.51, 0.29, 0.5, 0.0, 0.52, 0.71, NUC
0.32, 0.49, 0.53, 0.28, 0.5, 0.0, 0.5, 0.5, NUC
0.55, 0.45, 0.58, 0.25, 0.5, 0.0, 0.49, 0.22, NUC
0.55, 0.38, 0.64, 0.42, 0.5, 0.0, 0.47, 0.22, MIT
0.47, 0.45, 0.51, 0.33, 0.5, 0.0, 0.46, 0.26, NUC
0.5, 0.36, 0.64, 0.37, 0.5, 0.0, 0.37, 0.33, NUC
0.56, 0.49, 0.54, 0.15, 0.5, 0.0, 0.5, 0.35, NUC
0.57, 0.37, 0.43, 0.27, 0.5, 0.0, 0.53, 0.28, NUC
0.61, 0.48, 0.56, 0.19, 0.5, 0.0, 0.53, 0.31, CYT
0.36, 0.56, 0.52, 0.18, 0.5, 0.0, 0.45, 0.16, CYT
0.72, 0.37, 0.63, 0.38, 0.5, 0.0, 0.4, 0.14, CYT
0.58, 0.45, 0.55, 0.27, 0.5, 0.0, 0.48, 0.11, CYT
0.56, 0.35, 0.47, 0.41, 0.5, 0.0, 0.5, 0.22, CYT
0.48, 0.55, 0.48, 0.1, 0.5, 0.0, 0.55, 0.22, CYT
0.73, 0.6, 0.47, 0.2, 0.5, 0.0, 0.72, 0.22, CYT
0.46, 0.39, 0.54, 0.22, 0.5, 0.0, 0.48, 0.25, CYT
0.44, 0.71, 0.5, 0.21, 0.5, 0.0, 0.54, 0.27, CYT
0.65, 0.66, 0.37, 0.12, 0.5, 0.0, 0.52, 0.27, ME3
0.41, 0.4, 0.56, 0.17, 0.5, 0.0, 0.56, 0.22, CYT
0.54, 0.59, 0.57, 0.34, 0.5, 0.0, 0.49, 0.22, NUC
0.53, 0.49, 0.47, 0.21, 0.5, 0.0, 0.53, 0.22, CYT
0.47, 0.44, 0.53, 0.18, 0.5, 0.0, 0.47, 0.29, NUC
0.45, 0.65, 0.51, 0.17, 0.5, 0.0, 0.49, 0.22, NUC
0.38, 0.42, 0.31, 0.35, 0.5, 0.0, 0.52, 0.22, ME3
