1:IF #|#|#|#|#|#,6.5|#|#|#|#|#|397.5,#|#|#|#|#|#|#| THEN  bus With Confidence=1.0 and Coverage=0.28061223
2:IF 77.5,101.5|#|#|#|#|#|#|#|#|171.5,#|#|#|#|#|#|#|#|#| THEN  opel With Confidence=1.0 and Coverage=0.12041885
3:IF #|#|#|#|#|#|#|#,29.5|#|#|#|#|#|#|#|#|#|#| THEN  bus With Confidence=1.0 and Coverage=0.11734694
4:IF 93.5,#|#|#|#,152.5|#|#|#|#|#|#|#|#|#|#|#|#|#|#| THEN  van With Confidence=1.0 and Coverage=0.10614525
5:IF 109.5,#|#|#|#|#|#|#|#|#|#|#|377.0,721.5|#|#|#|#|#|#| THEN  saab With Confidence=1.0 and Coverage=0.07692308
6:IF #,77.5|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#| THEN  opel With Confidence=1.0 and Coverage=0.015706806
7:IF #|#, 33|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#| THEN  saab With Confidence=1.0 and Coverage=0.0051282053
8:IF #|#|#|#|#|#|#|#|#|#|#|#|#|#, 59|#|#|#|#| THEN  saab With Confidence=1.0 and Coverage=0.0051282053
9:IF #|#|#|#|#|8.5,#|#|42.5,#|#|#|#|#|#|#|#|#|#|190.5,206.5| THEN  van With Confidence=0.9885057 and Coverage=0.48044693
10:IF #|#|#|#|#|8.5,#|#|41.5,#|#|#|#|#|#|#|#|#|#|190.5,206.5| THEN  van With Confidence=0.97849464 and Coverage=0.5083799
11:IF 78.5,103.5|#|#|#|#|#|#|#|#|171.5,#|#|#|#|#|#|#|#|#| THEN  opel With Confidence=0.9677419 and Coverage=0.15706806
12:IF 83.5,103.5|#|#|#|#|#|#|#|#|168.5,#|#|#|#|#|#|#|#|191.5,203.5| THEN  opel With Confidence=0.9444444 and Coverage=0.17801048
13:IF 88.5,103.5|#|#|#|#|#|#|#|#|167.5,#|#|#|#|#|#|#|#|191.5,206.5| THEN  opel With Confidence=0.92105263 and Coverage=0.18324608
14:IF 106.5,#|#|#|#|#|#|#|#|#|#|#|378.5,721.5|#|#,73.5|#|#|182.5,194.5|#| THEN  saab With Confidence=0.902439 and Coverage=0.1897436
15:IF 83.5,105.5|#|#|#|#|#|#|#|#|171.5,#|#|#|#|#|#,13.5|#|#|#| THEN  opel With Confidence=0.9 and Coverage=0.18848167
16:IF #,104.5|#|#|#|#|#|#|#|#|168.5,#|#|#|#|#|#,13.5|#|#|191.5,204.5| THEN  opel With Confidence=0.8888889 and Coverage=0.20942408
17:IF 103.5,#|48.5,54.5|#|#|#|#|#|#|#|#|#|626.0,721.5|#|#,74.5|#|#|#|#| THEN  saab With Confidence=0.88135594 and Coverage=0.26666668
18:IF 83.5,105.5|#|#|#|#|#|#|#|#|168.5,#|#|#|#|#|#,13.5|#|#|191.5,204.5| THEN  opel With Confidence=0.877551 and Coverage=0.22513089
19:IF 84.5,103.5|#|#|#|#|8.5,#|#|#,32.5|#|#|#|#|#|#|#,15.5|#|#|191.5,203.5| THEN  opel With Confidence=0.875 and Coverage=0.2565445
20:IF 88.5,105.5|#|#|#|#|#|#|#|#|168.5,#|#|#|#|#|#|#|#|191.5,202.5| THEN  opel With Confidence=0.86538464 and Coverage=0.2356021
21:IF 83.5,103.5|#|#|#|#|6.5,#|#|#,32.5|#|#|#|#|#|#|#,15.5|#|#|191.5,204.5| THEN  opel With Confidence=0.86206895 and Coverage=0.2617801
22:IF 106.5,#|#|#|#|#|#|#|#|#|#|#|#|#|#,74.5|#|#|184.5,194.5|#| THEN  saab With Confidence=0.8604651 and Coverage=0.1897436
23:IF 104.5,#|47.5,54.5|#|#|#|#|#|#|#|#|#|627.5,721.5|#|#|#|#|#|#| THEN  saab With Confidence=0.86 and Coverage=0.22051282
24:IF 103.5,#|48.5,54.5|#|#|#|#|#|29.5,34.5|#|#|#|377.0,721.5|#|#,74.5|#|#|184.5,194.5|#| THEN  saab With Confidence=0.85714287 and Coverage=0.2769231
25:IF 83.5,103.5|#|#|#|#|8.5,#|#|#,32.5|#|#|#|#|#|#|#|#|#|#| THEN  opel With Confidence=0.8448276 and Coverage=0.2565445
26:IF 103.5,#|48.5,54.5|#|#|#|#|#|#|#|#|#|377.0,721.5|#|#,74.5|#|#|183.5,194.5|#| THEN  saab With Confidence=0.84375 and Coverage=0.2769231
27:IF #|#|#|#|#|#|#|#|#|#|#|322.5,329.5|#|#|#|#|#|#| THEN  bus With Confidence=0.8333333 and Coverage=0.15306123
28:IF #|#|#|#|#|#|#|#|#|#|#|200.0,220.5|#|#|#|#|#|#| THEN  van With Confidence=0.8181818 and Coverage=0.10055866
29:IF 103.5,#|48.5,54.5|#|#|#|8.5,#|#|#,34.5|#|#|#|#|#|#|#|#|#|#| THEN  saab With Confidence=0.8115942 and Coverage=0.2871795
30:IF 83.5,103.5|#|#|#|#|8.5,#|#|#,34.5|#|#|#|#|#|#|#,13.5|#|#|191.5,204.5| THEN  opel With Confidence=0.8082192 and Coverage=0.30890054
31:IF 103.5,#|48.5,54.5|#|#|#|#|#|#|#|#|#|#|#|#,73.5|#|#|#|#| THEN  saab With Confidence=0.80597013 and Coverage=0.2769231
32:IF 77.5,103.5|#|#|#|#|8.5,#|#|#,35.5|#|#|#|#|#|#|#,13.5|#|#|191.5,204.5| THEN  opel With Confidence=0.7848101 and Coverage=0.32460734
33:IF 77.5,103.5|#|#|#|#|8.5,#|#|#,34.5|#|#|#|#|#|#|#|#|#|191.5,206.5| THEN  opel With Confidence=0.78205127 and Coverage=0.31937173
34:IF 77.5,103.5|#|#|#|#|6.5,#|#|#,34.5|#|#|#|#|#|#|#|#|#|191.5,204.5| THEN  opel With Confidence=0.78205127 and Coverage=0.31937173
35:IF 77.5,103.5|#|63.5,75.5|#|#|#|#|#|#|#|#|299.5,#|#|#|#|#|#|#| THEN  bus With Confidence=0.78145695 and Coverage=0.6020408
36:IF 77.5,103.5|#|#|#|#|8.5,#|#|29.5,34.5|#|#|#|#|#|#|#|#|#|#| THEN  opel With Confidence=0.7721519 and Coverage=0.31937173
37:IF #|#|43.0,75.5|#|#|#|#|#|#|#|#|297.0,719.5|#|#|#|#|#|#| THEN  bus With Confidence=0.7621951 and Coverage=0.6377551
38:IF 86.5,103.5|#|#|#|#|8.5,#|177.5,#|#|#|#|#|#|#|#|#,13.5|#|#|191.5,204.5| THEN  opel With Confidence=0.7586207 and Coverage=0.34554973
39:IF 93.5,103.5|#|#|#|#|8.5,#|177.5,#|#|#|#|#|#|#|#|#|#|#|191.5,204.5| THEN  opel With Confidence=0.75581396 and Coverage=0.34031415
40:IF 103.5,#|#|#|#|#|#|#|29.5,34.5|#|#|#|377.0,721.5|#|#,74.5|#|#|184.5,194.5|#| THEN  saab With Confidence=0.75 and Coverage=0.32307693
41:IF 84.5,103.5|#|#|#|#|6.5,#|#|29.5,34.5|#|#|#|#|#|#|#|#|#|#| THEN  opel With Confidence=0.74698794 and Coverage=0.32460734
42:IF #|#|#|#|#|#|#|#|#|#|158.5,163.5|#|#|#|#|#|#|#| THEN  van With Confidence=0.74358976 and Coverage=0.16201118
43:IF 93.5,103.5|#|94.5,#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|191.5,204.5| THEN  opel With Confidence=0.7411765 and Coverage=0.32984293
44:IF 78.5,103.5|#|90.5,#|#|#|#|#|#|#|#|#|#|#|#|#,13.5|#|#|191.5,204.5| THEN  opel With Confidence=0.73913044 and Coverage=0.35602096
45:IF 86.5,103.5|#|#|#|#|8.5,#|#|29.5,37.5|#|#|#|#|#|#|#|#|#|191.5,204.5| THEN  opel With Confidence=0.7340425 and Coverage=0.36125654
46:IF #|#|#|#|#|#|#|#|#, 17|#|#|#|#|#|#|#|#|#| THEN  van With Confidence=0.73170733 and Coverage=0.16759777
47:IF 86.5,103.5|#|#|#|#|8.5,#|#|#,35.5|#|#|#|#|#|#|#|#|#|#| THEN  opel With Confidence=0.72727275 and Coverage=0.33507854
48:IF #|#|50.5,76.5|#|#|#|#|#|18.5,21.5|#|#|#|#|#|#|#|#|#| THEN  bus With Confidence=0.7237569 and Coverage=0.6683673
49:IF 103.5,#|#|#|#|#|#|#|#|#|#|#|377.0,721.5|#|#,73.5|#|#|#|#| THEN  saab With Confidence=0.7126437 and Coverage=0.31794873
