0.011, 0.009, 0.006, 0.046, 0.075, 0.089, 0.102, 0.049, 0.047, 0.039, 0.111, 0.141, 0.22, 0.298, 0.412, 0.475, 0.539, 0.628, 0.706, 0.792, 0.949, 1.0, 0.964, 0.943, 0.866, 0.79, 0.65, 0.449, 0.474, 0.615, 0.493, 0.32, 0.374, 0.334, 0.105, 0.067, 0.038, 0.046, 0.169, 0.217, 0.168, 0.064, 0.016, 0.078, 0.065, 0.021, 0.051, 0.039, 0.026, 0.01, 0.016, 0.003, 0.008, 0.011, 0.008, 0.006, 0.0, 0.002, 0.003, 0.003, R
0.023, 0.037, 0.004, 0.038, 0.046, 0.145, 0.221, 0.119, 0.075, 0.163, 0.271, 0.336, 0.409, 0.44, 0.548, 0.721, 0.814, 0.918, 1.0, 0.942, 0.912, 0.935, 0.748, 0.515, 0.411, 0.344, 0.698, 0.871, 0.901, 0.801, 0.438, 0.132, 0.171, 0.248, 0.304, 0.231, 0.134, 0.206, 0.247, 0.279, 0.161, 0.006, 0.035, 0.115, 0.133, 0.028, 0.076, 0.063, 0.031, 0.024, 0.012, 0.006, 0.002, 0.012, 0.015, 0.006, 0.003, 0.003, 0.01, 0.016, R
0.01, 0.019, 0.016, 0.049, 0.084, 0.101, 0.163, 0.207, 0.27, 0.299, 0.324, 0.356, 0.395, 0.52, 0.695, 0.847, 1.0, 0.928, 0.851, 0.801, 0.814, 0.882, 0.73, 0.611, 0.716, 0.846, 0.632, 0.481, 0.629, 0.715, 0.6, 0.424, 0.411, 0.399, 0.173, 0.198, 0.237, 0.134, 0.158, 0.315, 0.197, 0.205, 0.127, 0.113, 0.195, 0.22, 0.193, 0.15, 0.077, 0.02, 0.012, 0.013, 0.007, 0.008, 0.008, 0.006, 0.008, 0.002, 0.005, 0.002, R
0.086, 0.045, 0.038, 0.02, 0.038, 0.053, 0.214, 0.311, 0.284, 0.275, 0.271, 0.095, 0.102, 0.452, 0.674, 0.67, 0.707, 0.563, 0.378, 0.272, 0.53, 0.77, 0.864, 0.93, 0.937, 0.625, 0.602, 0.681, 0.505, 0.578, 0.475, 0.24, 0.278, 0.2, 0.53, 0.741, 0.778, 0.442, 0.142, 0.351, 0.448, 0.421, 0.305, 0.224, 0.261, 0.28, 0.239, 0.202, 0.133, 0.036, 0.013, 0.017, 0.014, 0.008, 0.004, 0.005, 0.026, 0.01, 0.004, 0.004, R
0.034, 0.013, 0.07, 0.118, 0.035, 0.118, 0.195, 0.161, 0.304, 0.437, 0.553, 0.577, 0.702, 0.707, 0.737, 0.739, 0.862, 0.946, 0.878, 0.791, 0.576, 0.306, 0.056, 0.024, 0.255, 0.486, 0.503, 0.44, 0.285, 0.18, 0.356, 0.352, 0.332, 0.311, 0.364, 0.075, 0.183, 0.182, 0.182, 0.159, 0.058, 0.095, 0.109, 0.081, 0.078, 0.049, 0.044, 0.059, 0.037, 0.018, 0.03, 0.024, 0.023, 0.009, 0.016, 0.019, 0.003, 0.038, 0.013, 0.016, M
0.06, 0.047, 0.05, 0.039, 0.103, 0.077, 0.085, 0.045, 0.109, 0.035, 0.158, 0.202, 0.227, 0.283, 0.382, 0.466, 0.669, 0.865, 0.936, 0.937, 0.914, 0.916, 0.931, 0.86, 0.733, 0.576, 0.416, 0.411, 0.415, 0.315, 0.294, 0.317, 0.315, 0.413, 0.399, 0.42, 0.453, 0.442, 0.474, 0.343, 0.319, 0.337, 0.249, 0.265, 0.175, 0.093, 0.053, 0.008, 0.034, 0.014, 0.003, 0.001, 0.0, 0.023, 0.021, 0.008, 0.012, 0.011, 0.011, 0.01, M
0.035, 0.051, 0.008, 0.024, 0.043, 0.074, 0.094, 0.113, 0.123, 0.151, 0.181, 0.239, 0.295, 0.287, 0.401, 0.532, 0.549, 0.582, 0.604, 0.675, 0.708, 0.789, 0.928, 0.978, 0.974, 1.0, 0.97, 0.996, 0.824, 0.602, 0.534, 0.487, 0.353, 0.157, 0.095, 0.161, 0.282, 0.339, 0.302, 0.294, 0.298, 0.268, 0.206, 0.207, 0.162, 0.122, 0.101, 0.074, 0.039, 0.005, 0.015, 0.004, 0.012, 0.011, 0.011, 0.01, 0.005, 0.002, 0.008, 0.003, M
0.044, 0.045, 0.024, 0.101, 0.225, 0.261, 0.206, 0.167, 0.18, 0.308, 0.379, 0.536, 0.617, 0.784, 0.839, 0.902, 1.0, 0.891, 0.875, 0.789, 0.716, 0.758, 0.637, 0.321, 0.208, 0.228, 0.331, 0.285, 0.195, 0.167, 0.102, 0.136, 0.221, 0.112, 0.168, 0.104, 0.256, 0.262, 0.224, 0.118, 0.11, 0.283, 0.238, 0.026, 0.197, 0.148, 0.043, 0.063, 0.051, 0.047, 0.025, 0.027, 0.02, 0.014, 0.018, 0.006, 0.004, 0.012, 0.015, 0.01, M
0.013, 0.012, 0.044, 0.062, 0.043, 0.035, 0.038, 0.045, 0.132, 0.138, 0.203, 0.239, 0.211, 0.144, 0.074, 0.153, 0.305, 0.412, 0.547, 0.593, 0.666, 0.733, 0.714, 0.701, 0.776, 0.914, 0.996, 1.0, 0.888, 0.658, 0.271, 0.175, 0.271, 0.485, 0.718, 0.821, 0.754, 0.65, 0.471, 0.348, 0.351, 0.318, 0.352, 0.366, 0.285, 0.171, 0.069, 0.03, 0.029, 0.012, 0.002, 0.008, 0.01, 0.002, 0.004, 0.006, 0.001, 0.001, 0.003, 0.003, M
0.027, 0.038, 0.05, 0.071, 0.131, 0.21, 0.226, 0.252, 0.36, 0.592, 0.668, 0.568, 0.518, 0.333, 0.2, 0.286, 0.294, 0.342, 0.595, 0.753, 0.896, 0.815, 0.711, 0.738, 0.72, 0.825, 0.892, 0.982, 0.818, 0.485, 0.32, 0.278, 0.238, 0.291, 0.168, 0.316, 0.187, 0.339, 0.599, 0.412, 0.118, 0.365, 0.466, 0.478, 0.352, 0.092, 0.123, 0.178, 0.108, 0.03, 0.035, 0.017, 0.02, 0.014, 0.008, 0.004, 0.004, 0.003, 0.006, 0.006, M
