1:IF #|#|#|#|#,3.5|#, 1|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.84962404
2:IF #| 10,#|#|#|#|#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.26046512
3:IF #|#,2.5|#|#|#|#,5.5|#|#,2.5|#| THEN  2 With Confidence=0.99439776 and Coverage=0.8897243
4:IF #|#,3.5|#|#|#|#,4.5|#|#,2.5|#| THEN  2 With Confidence=0.9918919 and Coverage=0.9197995
5:IF #|#, 1|#|#|#|#|#|#|#| THEN  2 With Confidence=0.99104476 and Coverage=0.8320802
6:IF #|#|#|#|#|5.5,#|#|#|#| THEN  4 With Confidence=0.9622642 and Coverage=0.7116279
7:IF #|2.5,#|#|#|#|#|#|#|#| THEN  4 With Confidence=0.85714287 and Coverage=0.9488372

1:IF #|#|#|#|#|#|#| 10,#|#| THEN  4 With Confidence=1.0 and Coverage=0.2511628
2:IF #|#|#|#|#,3.5|#,2.5|#|#|#,7.5| THEN  2 With Confidence=0.9972678 and Coverage=0.914787
3:IF #|#|#|4.5,#|#|#|#|2.5,#|#| THEN  4 With Confidence=0.98039216 and Coverage=0.4651163
4:IF #|#|#|#,4.5|#|#,6.5|#|#,2.5|#| THEN  2 With Confidence=0.9790576 and Coverage=0.93734336
5:IF #|#|#|#|#|4.5,#|#|2.5,#|#| THEN  4 With Confidence=0.9705882 and Coverage=0.6139535
6:IF #|#|#|#|#|6.5,#|#|#|#| THEN  4 With Confidence=0.96710527 and Coverage=0.68372095
7:IF #|#|#|#|#|2.5,#|#|2.5,#|#| THEN  4 With Confidence=0.96178347 and Coverage=0.7023256
8:IF #|#|#|#,4.5|#|#,3.5|#|#|#| THEN  2 With Confidence=0.95477384 and Coverage=0.95238096

1:IF #|#|#|#|#,3.5|#, 1|#|#|#| THEN  2 With Confidence=1.0 and Coverage=0.8546366
2:IF #| 10,#|#|#|#|#|#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.29302326
3:IF #|#,3.5|#|#|#|#, 1|#|#|#| THEN  2 With Confidence=0.99712646 and Coverage=0.8696742
4:IF #|3.5,#|#|3.5,#|#|#|#|#|#| THEN  4 With Confidence=0.99270076 and Coverage=0.63255817
5:IF #|#,3.5|#|#|#,4.5|#,8.5|#|#,3.5|#| THEN  2 With Confidence=0.9895833 and Coverage=0.95238096
