5.5, 2.5, 4.0, 1.3, Iris-versicolor
5.6, 2.7, 4.2, 1.3, Iris-versicolor
6.3, 2.9, 5.6, 1.8, Iris-virginica
6.4, 2.8, 5.6, 2.2, Iris-virginica
4.7, 3.2, 1.3, 0.2, Iris-setosa
5.0, 3.6, 1.4, 0.2, Iris-setosa
5.0, 3.4, 1.5, 0.2, Iris-setosa
6.3, 3.3, 4.7, 1.6, Iris-versicolor
6.0, 2.2, 4.0, 1.0, Iris-versicolor
6.4, 2.7, 5.3, 1.9, Iris-virginica
4.9, 3.1, 1.5, 0.1, Iris-setosa
6.2, 2.2, 4.5, 1.5, Iris-versicolor
5.8, 2.7, 5.1, 1.9, Iris-virginica
6.7, 3.0, 5.2, 2.3, Iris-virginica
5.0, 3.0, 1.6, 0.2, Iris-setosa

