1:IF #|#|#|#,-4.3745|#|#|-0.708,1.0185|#|#|#|-0.17049999999999998,#|#|#| THEN  9 With Confidence=1.0 and Coverage=0.41975307
2:IF #|#|#|-2.1020000000000003,#|#|#|#|#|#|#|#,0.23|#|#| THEN  3 With Confidence=1.0 and Coverage=0.4074074
3:IF #|#|#|#,-4.3745|#|#|-0.714,0.6795|#|#|#|#|#|#| THEN  9 With Confidence=1.0 and Coverage=0.39506173
4:IF #|#|#|-2.5305,-1.2109999999999999|0.3975,1.153|#|#|#|0.128,#|#|#|#,-0.1795|#| THEN  2 With Confidence=1.0 and Coverage=0.38271606
5:IF #|#|#|-4.714,-3.192|#,-0.032|#|#|#|#|#|#|#|#| THEN  0 With Confidence=1.0 and Coverage=0.2962963
6:IF #|#|#|-4.245,-3.7025|#|#|#|#,-1.0190000000000001|#|#|#|#|#,-0.0655| THEN  7 With Confidence=1.0 and Coverage=0.2962963
7:IF #|#|#|-2.9290000000000003,-2.4859999999999998|2.627,3.2645|#|#|#|#|#|-0.1725,#|#|#| THEN  4 With Confidence=1.0 and Coverage=0.28395063
8:IF #|#|#|-4.164999999999999,-3.6375|2.3754999999999997,3.51|#|#|#|0.1325,#|#|#|-0.7865,0.2505|#| THEN  8 With Confidence=1.0 and Coverage=0.28395063
9:IF #|#|#|-3.592,#|-0.10350000000000001,0.3105|#|#,1.0185|#|#|#|-0.17049999999999998,#|#|#| THEN  1 With Confidence=1.0 and Coverage=0.27160493
10:IF #|#|#|-3.7675,-2.9745|1.2205,2.2584999999999997|#|-0.2645,0.956|-0.642,1.0995|#|#|#|#|#,-0.061| THEN  10 With Confidence=1.0 and Coverage=0.25925925
11:IF #|#|#|-3.7675,-2.9725|1.2315,2.2584999999999997|#|0.3155,0.956|-0.6405000000000001,1.109|#|#|-0.1545,#|#|#| THEN  10 With Confidence=1.0 and Coverage=0.25925925
