1:IF #|#|#|#|#|#|#|#|92.15,94.8|#|63.7,63.849999999999994|#|#|#|#|#|#|#,3.4450000000000003|#|#|#|#|#|#|#| THEN  1 With Confidence=1.0 and Coverage=0.3877551
2:IF #,123.5|#|#|#|01|#|#|#|94.8,99.65|#|64.30000000000001,65.45|#|#|#|#|#|#|#|#|#|#|#|#|#|#| THEN  0 With Confidence=1.0 and Coverage=0.3
3:IF #|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#,5249.5| THEN  2 With Confidence=1.0 and Coverage=0.06896552
4:IF #|1001111111011100001110|#|#|#|#|#|#|#|#|63.7,63.849999999999994|#|#|#|#|#|#|#|#|#|#|#|#|#|#| THEN  1 With Confidence=0.95 and Coverage=0.3877551
5:IF #|#|#|#|#|#|#|#|#|#|#|#,52.45|#|#|#|#|#|3.1799999999999997,#|#|#|#|#|#|17.5,27.5|#| THEN  3 With Confidence=0.94736844 and Coverage=0.75
6:IF #|1001111111010000011110|#|#|#|#|#|#|92.15,94.8|#|63.5,64.30000000000001|#|#|#|#|#|#|#,3.41|#|#|#|#|#|#|#| THEN  1 With Confidence=0.93939394 and Coverage=0.63265306
7:IF #|1001111011010000000110|#|#|#|#|#|#|92.15,94.8|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#| THEN  1 With Confidence=0.9375 and Coverage=0.6122449
8:IF #|#|#|#|#|#|#|#|#|157.60000000000002,171.45|#|#|#|#|#|#|#|#|#|#|#|#|#,24.5|#|#| THEN  3 With Confidence=0.9230769 and Coverage=0.5
9:IF #|1001111111011001000110|#|#|01|#|#|#|102.2,#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|17.5,27.5|#| THEN  -1 With Confidence=0.9166667 and Coverage=0.55
10:IF #|#|#|#|#|#|#|#|#|#|63.7,63.849999999999994|#|#|#|#|#|#|#|#|#|#|#|#|#|#| THEN  1 With Confidence=0.9047619 and Coverage=0.3877551
11:IF #|#|#|#|#|#|#|#|#|#|#|#,52.2|#|#|#|#|#|#|#|#|#|#|#|18.5,27.5|#| THEN  3 With Confidence=0.8947368 and Coverage=0.7083333
12:IF #|1001111111010001001110|#|#|01|#|#|#|101.6,#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#| THEN  -1 With Confidence=0.85714287 and Coverage=0.6
13:IF #|1011111111011000011111|#|#|01|#|#|#|95.5,98.94999999999999|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#|#| THEN  0 With Confidence=0.85294116 and Coverage=0.48333332
