35.0, 48.0, 48.0, 5.0, 56.0, 4.0, 48.0, cp
4.0, 42.0, 48.0, 5.0, 37.0, 27.0, 27.0, cp
57.0, 54.0, 48.0, 5.0, 37.0, 28.0, 33.0, cp
38.0, 4.0, 48.0, 5.0, 63.0, 25.0, 35.0, cp
44.0, 49.0, 48.0, 5.0, 39.0, 38.0, 4.0, cp
17.0, 52.0, 48.0, 5.0, 49.0, 37.0, 46.0, cp
44.0, 52.0, 48.0, 5.0, 43.0, 47.0, 54.0, im
48.0, 41.0, 48.0, 5.0, 51.0, 9.0, 88.0, im
33.0, 56.0, 48.0, 5.0, 33.0, 78.0, 8.0, im
31.0, 5.0, 48.0, 5.0, 57.0, 84.0, 85.0, im
74.0, 44.0, 48.0, 5.0, 55.0, 88.0, 89.0, im
7.0, 46.0, 48.0, 5.0, 56.0, 78.0, 73.0, im
51.0, 4.0, 48.0, 5.0, 57.0, 62.0, 67.0, im
35.0, 51.0, 48.0, 5.0, 61.0, 71.0, 74.0, im
66.0, 48.0, 48.0, 5.0, 54.0, 7.0, 74.0, imU
77.0, 55.0, 48.0, 5.0, 51.0, 78.0, 74.0, imU
63.0, 42.0, 48.0, 5.0, 48.0, 77.0, 8.0, imU
73.0, 26.0, 48.0, 5.0, 57.0, 75.0, 78.0, imU
73.0, 84.0, 48.0, 5.0, 86.0, 58.0, 29.0, om
68.0, 76.0, 48.0, 5.0, 84.0, 45.0, 27.0, om
72.0, 86.0, 48.0, 5.0, 17.0, 55.0, 21.0, pp
57.0, 59.0, 48.0, 5.0, 39.0, 47.0, 33.0, pp
68.0, 82.0, 48.0, 5.0, 38.0, 65.0, 56.0, pp
69.0, 8.0, 48.0, 5.0, 46.0, 57.0, 26.0, pp
66.0, 71.0, 48.0, 5.0, 41.0, 5.0, 35.0, pp
64.0, 78.0, 48.0, 5.0, 5.0, 36.0, 38.0, pp
29.0, 28.0, 48.0, 5.0, 44.0, 23.0, 34.0, cp
25.0, 48.0, 48.0, 5.0, 44.0, 17.0, 29.0, cp
39.0, 32.0, 48.0, 5.0, 46.0, 24.0, 35.0, cp
3.0, 16.0, 48.0, 5.0, 56.0, 11.0, 23.0, cp
34.0, 33.0, 48.0, 5.0, 38.0, 35.0, 44.0, cp
28.0, 38.0, 48.0, 5.0, 5.0, 33.0, 42.0, cp
17.0, 38.0, 48.0, 5.0, 45.0, 42.0, 5.0, cp
44.0, 35.0, 48.0, 5.0, 55.0, 55.0, 61.0, cp

