24.0, 43.0, 48.0, 5.0, 37.0, 28.0, 38.0, cp
29.0, 47.0, 48.0, 5.0, 41.0, 23.0, 34.0, cp
34.0, 55.0, 48.0, 5.0, 58.0, 31.0, 41.0, cp
5.0, 49.0, 48.0, 5.0, 49.0, 46.0, 53.0, cp
26.0, 5.0, 48.0, 5.0, 44.0, 32.0, 41.0, cp
41.0, 51.0, 48.0, 5.0, 58.0, 2.0, 31.0, cp
25.0, 26.0, 48.0, 5.0, 39.0, 32.0, 42.0, cp
61.0, 36.0, 48.0, 5.0, 49.0, 35.0, 44.0, cp
3.0, 44.0, 48.0, 5.0, 49.0, 22.0, 33.0, cp
22.0, 34.0, 48.0, 5.0, 42.0, 29.0, 39.0, cp
52.0, 39.0, 48.0, 5.0, 65.0, 71.0, 73.0, im
73.0, 36.0, 48.0, 5.0, 53.0, 91.0, 92.0, im
48.0, 45.0, 48.0, 5.0, 6.0, 78.0, 8.0, im
63.0, 5.0, 48.0, 5.0, 59.0, 85.0, 86.0, im
5.0, 57.0, 48.0, 5.0, 71.0, 61.0, 66.0, im
6.0, 46.0, 48.0, 5.0, 45.0, 81.0, 83.0, im
39.0, 41.0, 48.0, 5.0, 52.0, 72.0, 75.0, im
1.0, 49.0, 48.0, 5.0, 41.0, 67.0, 21.0, im
64.0, 46.0, 48.0, 5.0, 48.0, 73.0, 76.0, imU
81.0, 53.0, 48.0, 5.0, 57.0, 87.0, 88.0, imU
76.0, 41.0, 48.0, 5.0, 5.0, 59.0, 62.0, imU
84.0, 54.0, 48.0, 5.0, 75.0, 92.0, 7.0, imU
67.0, 88.0, 48.0, 5.0, 73.0, 5.0, 25.0, om
56.0, 68.0, 48.0, 5.0, 77.0, 36.0, 45.0, om
66.0, 86.0, 48.0, 5.0, 34.0, 41.0, 36.0, pp
71.0, 71.0, 48.0, 5.0, 4.0, 54.0, 39.0, pp
67.0, 81.0, 48.0, 5.0, 25.0, 42.0, 25.0, pp
68.0, 78.0, 48.0, 5.0, 43.0, 44.0, 42.0, pp
7.0, 71.0, 48.0, 5.0, 42.0, 84.0, 85.0, pp
25.0, 4.0, 48.0, 5.0, 46.0, 44.0, 52.0, cp
31.0, 23.0, 48.0, 5.0, 73.0, 5.0, 14.0, cp
4.0, 5.0, 48.0, 5.0, 45.0, 39.0, 47.0, cp
22.0, 36.0, 48.0, 5.0, 35.0, 39.0, 47.0, cp

